x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
333.732,-6.988,279.632,-6.286,279.268,-5.142,279.587,-5.85,279.019,-6.143,280.919,-7.434,280.342,-6.494,280.158,-6.086,279.559,-6.925,279.989,-6.183,385.464,-6.706,355.518,-5.956,355.114,-5.657,354.841,-6.07,354.232,-5.852,356.228,-6.751,355.782,-6.137,355.166,-5.77,354.406,-6.163,354.944,-6.115,659.513,-5.804,635.974,-5.675,634.021,-6.474,635.428,-6.329,634.525,-6.547,634.976,-5.925,635.462,-5.856,635.902,-6.114,632.743,-6.112,634.525,-7.025,385.389,-5.531,355.658,-6.044,354.315,-6.347,355.384,-6.568,354.832,-6.379,355.515,-5.904,354.99,-5.904,355.043,-5.861,353.37,-5.252,354.685,-6.187,5181.44
334.014,-6.894,279.603,-5.868,279.052,-5.096,279.79,-5.436,279.467,-6.086,280.719,-7.377,280.368,-6.408,280.131,-6.31,279.338,-6.559,279.835,-6.376,385.588,-6.552,355.419,-5.965,355.012,-5.412,354.881,-6.128,354.565,-5.725,356.353,-7.273,355.539,-6.109,354.89,-5.835,354.347,-6.069,355.04,-6.111,659.802,-6.069,635.941,-5.805,633.945,-6.712,635.538,-6.607,634.394,-6.587,635.059,-6.041,635.381,-6.036,635.737,-6.085,632.903,-6.079,634.623,-7.183,385.599,-5.74,355.811,-6.056,354.311,-6.444,355.109,-6.682,354.621,-6.463,355.38,-5.982,355.118,-6.207,355.211,-5.718,353.22,-5.448,355.078,-6.191,5230.72
333.953,-6.781,279.552,-6.445,279.011,-5.07,279.813,-5.68,279.364,-6.182,280.863,-7.159,280.183,-6.176,280.066,-6.009,279.322,-6.884,279.73,-6.288,385.762,-6.471,355.576,-5.966,355.173,-5.502,354.938,-6.042,354.372,-6.049,356.3,-6.947,355.897,-6.104,355.236,-5.875,354.296,-6.219,354.929,-5.989,659.771,-5.992,635.891,-5.635,634.144,-6.649,635.593,-6.419,634.413,-6.763,635.268,-5.97,635.458,-6.069,635.766,-6.14,633.164,-6.229,634.479,-7.276,385.251,-5.681,355.666,-6.304,354.391,-6.448,355.126,-6.429,354.682,-6.359,355.46,-5.91,355.17,-6.074,354.796,-6.014,353.166,-5.122,354.591,-6.193,5061.76
333.893,-7.019,279.607,-5.911,279.356,-5.084,279.883,-5.837,279.176,-5.96,280.909,-7.592,280.576,-6.277,280.261,-5.995,279.334,-6.818,279.727,-6.008,385.643,-6.206,355.338,-5.708,355.148,-5.493,354.859,-5.935,354.217,-5.916,356.255,-6.895,355.905,-5.97,355.193,-5.825,354.355,-6.151,355.107,-6.056,659.904,-5.864,635.785,-5.933,634.098,-6.588,635.444,-6.53,634.519,-6.778,634.992,-5.998,635.197,-6.01,635.908,-6.356,632.971,-6.204,634.216,-7.246,385.101,-5.522,355.17,-5.891,354.056,-6.319,354.952,-6.457,354.476,-6.482,355.56,-6.206,355.116,-5.968,355.089,-5.62,353.113,-5.198,354.61,-6.23,5146.24
333.794,-6.877,279.437,-6.14,278.877,-4.984,280.037,-5.423,279.348,-6.197,280.928,-7.584,280.481,-6.533,279.926,-6.096,279.348,-6.695,279.883,-6.233,385.589,-6.106,355.397,-6.054,355.058,-5.544,355.122,-6.053,354.604,-5.864,356.193,-7.072,355.784,-5.935,354.974,-5.921,354.731,-6.226,355.224,-5.954,659.832,-5.803,635.804,-5.979,634.34,-6.667,635.351,-6.394,634.595,-6.546,635.176,-5.979,635.447,-6.246,635.601,-6.309,632.842,-6.102,634.446,-7.268,385.287,-5.536,355.633,-6.012,354.47,-6.549,355.441,-6.802,354.718,-6.252,355.752,-5.989,355.191,-6.169,355.224,-5.851,353.358,-5.409,354.597,-6.147,5223.68
334.117,-6.9,279.458,-6.023,278.852,-5.102,279.696,-5.648,279.516,-5.975,280.929,-7.355,280.59,-6.274,280.294,-5.932,279.695,-6.574,279.746,-6.031,385.599,-6.575,355.507,-5.837,355.001,-5.365,355.094,-5.965,354.672,-5.965,356.227,-7.041,355.776,-6.164,354.81,-5.736,354.593,-6.337,355.111,-6.111,659.542,-5.598,635.761,-5.829,634.004,-6.823,635.169,-6.388,634.811,-6.792,635.24,-5.935,635.168,-6.252,635.686,-6.203,633.12,-6.288,634.232,-7.055,385.474,-5.624,355.778,-5.825,354.327,-6.213,355.028,-6.702,354.784,-6.464,355.585,-5.922,355.436,-5.848,355.222,-5.844,353.323,-5.218,354.751,-6.27,5139.2
334.099,-7.248,279.548,-5.977,279.158,-5.149,280.021,-5.54,279.556,-6.055,280.945,-7.351,280.579,-6.51,279.952,-6.355,279.531,-6.793,280.044,-6.38,385.761,-6.277,355.33,-6.014,355.024,-5.602,354.971,-6.213,354.582,-5.799,356.43,-6.87,355.649,-6.15,355.162,-5.946,354.468,-6.184,355.033,-6.278,659.811,-6.025,635.622,-5.991,633.982,-6.918,635.36,-6.565,634.511,-6.722,635.053,-6.157,635.234,-6.197,635.79,-6.224,632.933,-6.12,634.312,-7.394,385.476,-5.424,355.458,-5.738,354.25,-6.553,355.222,-6.57,354.566,-6.416,355.7,-5.922,355.16,-6.291,355.15,-5.717,353.243,-5.4,354.852,-6.299,5096.96
333.852,-6.811,279.462,-6.198,278.941,-5.284,279.873,-5.696,279.409,-6.278,280.976,-7.436,280.31,-6.533,280.087,-6.409,279.615,-6.893,279.879,-5.973,385.609,-6.519,355.77,-5.913,354.978,-5.55,355.317,-6.079,354.49,-5.704,356.379,-6.808,355.594,-6.108,354.875,-5.805,354.385,-6.033,355.16,-5.906,659.744,-5.988,635.952,-5.623,634.116,-6.426,635.476,-6.176,634.684,-6.64,635.329,-6.022,635.128,-6.063,635.785,-6.379,633.02,-5.933,634.437,-7.204,385.628,-5.522,355.969,-5.792,354.272,-6.477,355.388,-6.421,354.708,-6.08,355.47,-5.877,355.078,-6.139,354.96,-5.839,353.254,-5.385,354.915,-6.311,4857.6
333.68,-7.057,279.472,-6.024,279.153,-5.461,279.76,-5.524,279.296,-6.014,281.148,-7.39,280.52,-6.556,279.956,-6.3,279.786,-6.763,279.921,-6.226,385.681,-6.394,355.529,-5.855,355.114,-5.526,355.067,-5.93,354.697,-5.653,356.59,-6.956,355.915,-6.365,355.006,-5.822,354.514,-6.352,355.326,-6.028,659.746,-6.021,635.678,-5.85,634.028,-6.621,635.567,-6.486,634.791,-6.513,635.118,-6.079,635.393,-5.732,635.789,-5.922,632.908,-6.04,634.254,-7.116,385.502,-5.489,355.692,-6.073,354.276,-6.513,355.49,-6.349,354.803,-6.513,355.725,-6.002,355.006,-6.205,355.006,-5.909,353.092,-5.454,354.903,-6.245,5202.56
