x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
334.007,-6.996,279.541,-6.124,278.969,-5.357,279.745,-5.614,279.217,-6.1,280.9,-7.385,280.328,-6.558,280.215,-6.15,279.46,-6.7,279.742,-6.267,385.462,-6.112,355.244,-6.332,354.944,-5.777,354.989,-6.027,354.602,-5.982,356.379,-7.024,355.725,-6.089,354.918,-5.659,354.545,-6.224,355.191,-5.922,659.822,-6.117,635.542,-5.684,633.78,-6.546,635.407,-6.709,634.307,-6.499,635.291,-6.101,635.379,-6.073,635.991,-6.392,633.023,-6.076,634.518,-7.138,385.644,-5.22,355.309,-6.082,354.112,-6.533,355.002,-6.62,354.611,-6.592,355.404,-5.809,355.42,-6.345,354.954,-6.02,353.137,-5.209,354.613,-6.368,5096.96
333.709,-7.137,279.577,-6.258,278.961,-5.445,279.997,-5.654,279.161,-6.178,280.821,-7.179,280.437,-6.298,280.269,-6.128,279.528,-6.792,279.646,-6.143,385.517,-6.619,355.489,-5.946,355.093,-5.479,355.139,-6.044,354.741,-5.635,356.125,-6.857,355.405,-6.18,355.063,-5.915,354.494,-5.934,355.237,-5.833,659.67,-5.912,635.795,-5.865,634.105,-6.646,635.496,-6.456,634.577,-6.637,635.12,-5.881,635.361,-6.092,635.872,-6.122,633.2,-5.993,634.519,-7.201,385.608,-5.686,355.69,-6.156,354.36,-6.625,355.17,-6.959,354.827,-6.616,355.382,-6.115,355.12,-5.773,355.263,-5.663,353.386,-5.482,354.646,-6.224,4766.08
333.91,-7.002,279.492,-5.993,279.135,-5.196,279.713,-5.673,279.052,-6.092,281.175,-7.161,280.488,-6.289,280.074,-6.322,279.415,-6.59,279.881,-6.27,385.643,-6.242,355.611,-5.652,354.912,-5.582,355.012,-6.212,354.709,-5.862,356.709,-6.814,355.648,-6.234,355.124,-6.027,354.592,-6.345,355.513,-6.38,659.86,-5.875,635.696,-5.839,633.915,-6.682,635.484,-6.559,634.604,-6.758,634.854,-6.02,635.178,-6.31,635.842,-6.284,633.188,-6.32,634.499,-7.16,385.29,-5.741,355.421,-6.302,354.398,-6.707,354.959,-6.665,354.635,-6.298,355.289,-5.968,355.447,-6.146,354.935,-6.018,353.278,-5.126,354.568,-6.41,4956.16
333.936,-6.752,279.561,-6.121,279.337,-4.978,279.894,-5.879,279.296,-6.309,280.771,-7.289,280.536,-6.227,280.309,-6.161,279.653,-6.946,279.701,-6.248,385.865,-6.554,355.334,-5.954,354.909,-5.391,354.849,-6.173,354.66,-6.062,356.254,-7.218,355.823,-6.079,355.003,-5.723,354.565,-6.129,355.038,-6.234,660.018,-5.732,635.671,-5.516,634.046,-6.756,635.449,-6.4,634.693,-6.61,635.258,-6.043,635.232,-5.992,635.963,-6.167,632.855,-6.066,634.45,-6.987,385.742,-5.439,355.79,-5.893,354.421,-6.417,355.398,-6.448,354.482,-6.581,355.468,-5.968,355.144,-5.991,355.045,-5.986,353.22,-5.17,354.508,-6.445,5012.48
333.586,-6.714,279.614,-6.128,279.087,-5.16,279.918,-5.356,279.367,-5.957,280.825,-7.355,280.411,-6.359,280.166,-6.088,279.369,-6.838,279.978,-6.312,385.749,-6.296,355.541,-6.219,355.292,-5.648,355.18,-6.111,354.847,-6.035,356.384,-7.09,355.666,-6.276,355.065,-5.851,354.617,-6.403,355.132,-6.159,659.56,-5.98,635.764,-5.688,634.098,-6.717,635.344,-6.663,634.399,-6.681,635.004,-6.049,635.276,-6.026,635.901,-6.231,632.995,-6.088,634.443,-7.09,385.653,-5.634,355.6,-5.993,354.32,-6.709,355.25,-6.6,354.673,-6.598,355.386,-6.15,355.012,-5.99,354.879,-5.887,353.195,-5.445,354.742,-6.221,4928
333.734,-6.936,279.662,-6.05,278.849,-5.187,280.08,-5.598,279.444,-6.15,280.836,-7.511,280.596,-6.36,280.185,-6.087,279.478,-6.961,279.784,-6.263,385.803,-6.491,355.586,-5.771,354.898,-5.603,354.922,-6.12,354.511,-5.824,356.553,-6.967,355.661,-6.276,354.969,-5.63,354.575,-6.048,355.006,-6.099,659.584,-5.949,636.095,-5.803,634.044,-6.916,635.599,-6.524,634.433,-6.558,635.031,-5.775,635.351,-5.999,635.701,-6.27,632.881,-6.36,634.389,-7.384,385.478,-5.296,355.573,-5.988,354.394,-6.518,355.337,-6.581,354.582,-6.639,355.359,-5.978,355.115,-5.891,354.934,-5.92,353.017,-5.28,354.795,-6.203,4984.32
333.879,-7.091,279.393,-6.304,279.058,-5.415,279.92,-5.62,279.296,-5.909,280.701,-7.144,280.537,-6.622,280.11,-6.222,279.279,-6.879,279.576,-6.242,385.627,-6.61,355.513,-6.1,355.055,-5.384,354.782,-6.02,354.583,-5.93,356.31,-6.584,355.509,-5.998,355.114,-5.848,354.495,-6.311,355.319,-6.041,659.744,-5.935,635.825,-5.722,634.013,-6.756,635.394,-6.577,634.768,-6.646,635.119,-5.906,635.353,-5.972,635.647,-6.32,633.075,-6.052,634.569,-6.902,385.341,-5.752,355.894,-6.127,354.233,-6.57,355,-6.716,354.476,-6.646,355.529,-5.843,355.359,-6.419,355.301,-5.996,353.439,-5.293,354.689,-6.592,4963.2
333.906,-6.682,279.602,-6.177,278.901,-4.956,280.006,-5.685,279.397,-6.154,281.047,-7.366,280.297,-6.42,279.977,-5.964,279.439,-6.793,279.858,-6.246,385.809,-6.478,355.309,-5.909,355.14,-5.618,355.097,-6.215,354.48,-5.72,356.532,-6.789,355.714,-5.883,355.022,-5.949,354.38,-6.441,354.918,-6.053,659.769,-6.012,636.165,-5.719,634.04,-6.465,635.336,-6.531,634.6,-6.47,635.096,-5.998,635.328,-6.109,635.811,-6.582,633.183,-6.154,634.333,-7.143,385.488,-5.63,355.808,-5.929,354.396,-6.383,355.003,-6.767,354.586,-6.269,355.715,-5.968,355.013,-6.147,355.176,-5.903,353.149,-5.35,354.405,-6.053,5167.36
