x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
333.902,-6.997,279.436,-6.127,278.96,-5.394,280.033,-5.657,279.227,-6.257,280.814,-7.476,280.328,-6.522,280.195,-6.281,279.482,-6.729,279.696,-6.33,385.511,-6.179,355.36,-6.051,354.843,-5.737,355.024,-6.108,354.778,-6.003,356.109,-6.937,355.606,-6.325,355.1,-5.939,354.396,-6.335,355.019,-6.176,659.76,-5.794,636.014,-5.883,634.014,-6.64,635.378,-6.413,634.459,-6.63,634.964,-5.809,635.288,-6.155,635.975,-6.024,633.073,-6.016,634.361,-7.111,385.214,-5.624,355.451,-6.207,354.429,-6.419,355.246,-6.682,354.548,-6.504,355.617,-5.951,355.376,-6.073,354.958,-5.741,353.332,-5.356,354.592,-6.332,5089.92
333.903,-6.685,279.204,-6.147,278.994,-4.989,279.715,-5.487,279.593,-6.032,280.715,-7.277,280.323,-6.437,280.049,-6.061,279.704,-6.823,279.847,-6.032,385.548,-6.316,355.49,-6.019,355.109,-5.52,355.185,-6.184,354.603,-5.762,356.255,-7.079,355.588,-6.271,354.898,-5.698,354.232,-6.089,355.242,-5.9,659.706,-6.055,635.62,-5.64,634.131,-6.842,635.42,-6.659,634.558,-6.573,635.261,-6.08,635.555,-6.171,636.245,-6.272,633.227,-5.984,634.547,-7.183,385.569,-5.544,355.529,-6.07,353.977,-6.686,354.977,-6.67,354.404,-6.366,355.39,-6.06,355.302,-6.102,355.197,-6.102,353.125,-5.486,354.82,-6.188,4970.24
333.807,-6.964,279.377,-5.998,278.861,-5.249,279.657,-5.645,279.077,-6.032,280.874,-7.202,280.338,-6.479,279.979,-6.094,279.452,-6.866,279.765,-5.971,385.697,-6.361,355.293,-6.123,355.185,-5.611,355.218,-6.246,354.703,-6.13,356.255,-6.986,355.951,-6.117,354.918,-5.847,354.367,-6.235,355.032,-5.95,659.727,-5.888,635.74,-5.713,634.043,-6.845,635.63,-6.387,634.683,-6.677,635.168,-5.911,635.474,-6.018,635.763,-6.061,633.016,-6.196,634.569,-7.237,385.308,-5.738,355.806,-5.85,354.382,-6.718,355.267,-6.746,354.732,-6.301,355.568,-6.042,355.213,-6.034,355.207,-5.972,353.172,-5.454,354.669,-6.296,4956.16
334.014,-7.055,279.6,-6.3,279.051,-5.031,279.877,-5.862,279.326,-6.177,281.102,-7.444,280.387,-6.252,280.223,-6.038,279.428,-6.871,279.671,-6.172,385.643,-6.796,355.614,-6.137,355.223,-5.546,355.006,-6.257,354.69,-6.111,356.388,-6.646,355.662,-6.117,354.905,-5.832,354.507,-6.2,355.246,-6.176,660.037,-5.737,635.708,-5.821,634.073,-6.914,635.649,-6.248,634.554,-6.642,635.138,-5.789,635.426,-5.893,635.73,-6.346,632.832,-5.883,634.524,-7.14,385.455,-5.505,355.425,-5.889,354.053,-6.525,355.225,-6.584,354.698,-6.492,355.47,-5.985,355.382,-5.984,355.055,-6.069,353.271,-5.49,354.386,-6.435,5075.84
333.68,-7.085,279.604,-6.258,279.139,-5.344,280.039,-5.783,279.397,-6.155,281.136,-7.304,280.464,-6.334,280.239,-6.03,279.734,-6.9,279.923,-6.263,385.628,-6.657,355.277,-6.164,354.793,-5.543,354.891,-6.094,354.559,-5.907,356.295,-6.905,355.54,-6.155,354.919,-5.75,354.388,-6.002,355.19,-6.117,659.868,-5.888,635.841,-5.835,634.125,-6.458,635.452,-6.392,634.725,-6.724,635.036,-5.954,635.314,-6.049,635.692,-6.378,632.925,-5.929,634.266,-7.3,385.721,-5.379,355.584,-6.254,354.362,-6.696,354.896,-6.589,354.45,-6.363,355.343,-6.178,355.194,-6.097,355.174,-5.915,353.418,-5.466,354.805,-6.285,4885.76
333.99,-7.072,279.364,-6.058,278.832,-5.372,279.949,-5.683,279.451,-6.148,281.106,-7.13,280.457,-6.247,280.303,-6.143,279.403,-6.424,279.812,-6.328,385.97,-6.376,355.669,-6.09,354.957,-5.613,355.07,-6.19,354.736,-5.918,356.533,-6.943,355.585,-6.03,354.969,-5.797,354.222,-6.267,355.242,-5.786,659.724,-5.857,635.552,-5.66,634.111,-6.579,635.348,-6.561,634.58,-6.436,635.202,-6.163,635.369,-6.375,635.783,-6.142,632.94,-6.203,634.408,-7.097,385.574,-5.416,355.558,-6.051,354.213,-6.599,355.316,-6.785,355.04,-6.301,355.311,-5.746,355.205,-5.982,355.188,-5.826,353.241,-5.287,354.665,-6.162,4836.48
333.962,-6.778,279.502,-6.141,279.1,-5.336,279.943,-5.739,279.293,-6.017,280.838,-7.146,280.375,-6.509,280.151,-5.903,279.21,-6.738,279.671,-6.01,385.664,-6.437,355.381,-5.957,354.967,-5.494,354.898,-6.262,354.826,-5.693,356.106,-6.916,355.784,-6.349,354.877,-5.851,354.54,-5.97,355.084,-5.981,659.669,-5.881,635.943,-5.873,633.99,-6.815,635.54,-6.53,634.311,-6.534,635.058,-5.997,635.316,-5.892,635.934,-6.063,632.892,-5.983,634.654,-7.209,385.515,-5.488,355.636,-6.077,354.201,-6.504,355.277,-6.823,354.597,-6.432,355.375,-6.248,355.357,-5.858,355.007,-5.851,353.249,-5.523,354.661,-6.413,5005.44
334.002,-6.718,279.507,-6.003,278.741,-5.21,279.644,-5.731,279.233,-6.13,280.823,-7.389,280.672,-6.513,280.12,-6.234,279.451,-6.887,279.659,-6.254,385.661,-6.434,355.31,-6.141,354.971,-5.533,354.924,-6.221,354.655,-5.769,356.603,-6.871,355.604,-6.18,354.997,-5.857,354.57,-6.09,355.258,-6.14,659.824,-6.134,635.949,-5.751,634.004,-6.81,635.661,-6.579,634.683,-6.561,635.14,-6.008,635.48,-6.25,635.919,-6.307,633.1,-6.346,634.708,-7.412,385.58,-5.538,355.622,-6.126,354.312,-6.672,355.1,-6.762,354.664,-6.432,355.317,-6.105,355.414,-6.079,354.857,-6.011,353.231,-5.452,354.903,-6.186,5251.84
333.984,-6.881,279.496,-5.95,279.014,-5.5,279.872,-5.73,279.551,-6.025,280.911,-7.19,280.266,-6.422,280.119,-5.83,279.367,-6.888,279.621,-6.173,385.789,-6.163,355.767,-5.992,355.198,-5.59,354.903,-6.214,354.382,-5.839,356.458,-7.158,355.889,-6.402,354.808,-5.595,354.099,-5.962,354.982,-6.042,659.75,-5.85,635.596,-5.762,634.212,-6.688,635.516,-6.191,634.769,-6.569,635.024,-5.911,635.327,-5.969,635.69,-6.189,633.41,-6.143,634.558,-7.21,385.607,-5.493,355.563,-5.951,354.408,-6.511,355.1,-6.625,354.546,-6.447,355.268,-6.082,355.119,-6.088,355.018,-5.834,353.216,-5.307,354.749,-5.994,4928
