x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
334.069,-7.027,279.624,-6.051,279.014,-5.07,279.775,-5.641,279.404,-6.054,280.949,-7.142,280.545,-6.317,280.122,-6.233,279.317,-7.011,279.728,-5.888,385.7,-6.407,355.521,-6.221,354.85,-5.472,354.954,-6.147,354.559,-5.987,356.019,-6.863,355.775,-6.081,354.841,-5.7,354.332,-6.05,355.421,-6.19,659.684,-6.024,635.811,-5.715,634.016,-6.691,635.593,-6.559,634.495,-6.764,634.832,-6.009,635.135,-6.337,635.912,-6.314,632.998,-6.296,634.606,-7.326,385.252,-5.51,355.999,-6.126,354.26,-6.623,355.392,-6.767,354.557,-6.539,355.508,-5.928,355.166,-6.049,355.018,-5.685,353.215,-5.18,354.713,-5.956,5209.6
334.074,-6.804,279.443,-6.126,279.225,-5.423,279.732,-5.636,279.303,-5.848,280.884,-7.405,280.548,-6.257,280.156,-5.955,279.231,-6.773,279.656,-6.298,385.464,-6.401,355.865,-6.187,355.104,-5.672,355.127,-6.146,354.708,-6.153,356.171,-6.978,355.601,-5.947,355.181,-5.797,354.286,-6.064,355.051,-5.704,659.715,-5.937,635.767,-5.892,634.092,-6.65,635.454,-6.57,634.328,-6.593,635.089,-5.84,635.593,-6.122,636.064,-6.131,632.941,-6.033,634.313,-7.003,385.317,-5.373,355.701,-5.862,354.346,-6.709,355.108,-6.404,354.62,-6.333,355.481,-5.862,355.156,-6.113,355.107,-5.82,353.273,-5.239,354.33,-6.365,4822.4
333.744,-6.903,279.293,-6.07,279.131,-5.272,279.707,-5.852,279.232,-5.789,280.793,-7.344,280.503,-6.311,280.315,-5.728,279.471,-6.729,279.96,-6.229,385.782,-6.428,355.532,-5.936,355.029,-5.847,354.771,-5.861,354.492,-5.714,356.186,-6.863,355.741,-6.268,355.025,-5.837,354.618,-6.217,355.135,-6.102,659.611,-5.701,635.664,-6.011,633.954,-6.713,635.427,-6.674,634.737,-6.689,635.226,-6.038,635.315,-6.216,635.974,-6.089,633.031,-6.222,634.251,-7.181,385.223,-5.451,355.482,-6.406,354.282,-6.56,355.272,-6.412,354.759,-6.492,355.123,-6.128,355.423,-6.088,355.027,-5.778,353.075,-5.245,354.457,-6.25,4906.88
333.667,-6.946,279.38,-6.128,279.104,-5.16,279.852,-5.584,279.345,-6.162,280.777,-7.393,280.426,-6.493,280.258,-5.952,279.532,-6.69,279.78,-6.292,385.46,-6.455,355.366,-6.065,355.156,-5.713,355.178,-6.243,354.594,-5.858,356.247,-6.907,355.682,-6.189,354.986,-5.83,354.377,-6.247,355.195,-6.111,659.611,-5.916,635.651,-5.674,634.082,-6.833,635.609,-6.504,634.92,-6.362,634.97,-5.951,635.488,-5.945,636.1,-6.073,632.979,-6.164,634.444,-7.242,385.414,-5.642,355.7,-6.002,354.592,-6.574,354.973,-6.428,354.68,-6.407,355.282,-5.784,355.337,-5.861,354.981,-6.019,353.29,-5.236,354.703,-6.27,5160.32
333.701,-6.976,279.418,-5.994,278.992,-5.423,279.646,-5.744,279.071,-6.129,280.922,-7.4,280.611,-6.455,280.129,-5.937,279.444,-6.915,280.162,-6.109,385.856,-6.118,355.176,-5.983,355.142,-5.494,355.067,-5.75,354.477,-5.724,356.231,-6.759,355.872,-6.065,354.937,-5.528,354.427,-6.24,355.486,-5.935,659.653,-6.084,635.799,-5.638,634.171,-6.553,635.828,-6.299,634.655,-6.563,635.281,-5.965,635.295,-5.961,635.785,-6.285,633.014,-5.99,634.554,-7.288,385.54,-5.479,355.548,-6.023,354.413,-6.61,355.325,-6.802,354.605,-6.476,355.543,-6.178,355.335,-5.864,355.109,-5.795,353.043,-5.635,354.591,-6.373,5054.72
334.178,-6.799,279.388,-6.102,279.262,-5.305,279.768,-5.535,279.35,-6.072,280.858,-7.073,280.553,-6.228,280.417,-6.055,279.559,-6.693,279.731,-6.38,385.547,-6.649,355.56,-5.95,354.78,-5.461,354.79,-5.977,354.591,-5.688,356.439,-7.065,356.102,-5.968,355.117,-5.861,354.799,-6.193,355.154,-6.053,659.671,-5.947,635.887,-5.813,634.25,-6.385,635.633,-6.494,634.47,-6.572,635.322,-6.073,635.33,-6.064,635.854,-6.23,632.949,-6.178,634.522,-7.201,385.614,-5.425,355.85,-6.098,354.608,-6.869,355.212,-6.583,354.724,-6.186,355.458,-5.916,355.003,-6.149,354.742,-5.897,353.121,-5.338,354.834,-6.278,5054.72
333.657,-6.955,279.654,-6.045,278.916,-5.224,279.968,-5.521,279.188,-6.031,280.884,-7.359,280.305,-6.379,279.863,-6.22,279.56,-6.779,279.874,-6.05,385.631,-6.506,355.522,-5.832,354.989,-5.413,354.692,-6.192,354.854,-5.853,356.35,-6.867,355.668,-6.127,354.931,-5.731,354.309,-6.158,354.958,-5.947,659.925,-5.796,635.895,-5.795,634.008,-6.483,635.475,-6.44,634.58,-6.354,635.231,-5.76,635.254,-5.976,635.683,-6.377,632.846,-6.322,634.575,-7.167,385.377,-5.506,355.805,-6.084,354.339,-6.789,355.288,-6.59,354.447,-6.32,355.183,-6.043,355.346,-6.172,354.825,-5.609,353.144,-5.285,354.956,-6.032,4928
333.797,-6.955,279.572,-5.984,278.987,-5.23,279.932,-5.479,279.433,-6.041,280.682,-7.468,280.479,-6.353,280.338,-6.19,279.474,-6.798,279.643,-6.141,385.759,-6.599,355.402,-5.861,355.215,-5.472,355.172,-6.205,354.433,-5.713,356.112,-7.039,355.731,-6.387,355.171,-5.881,354.585,-6.3,355.15,-6.26,659.772,-6.029,635.666,-5.638,633.891,-6.806,635.508,-6.422,634.681,-6.624,635.306,-5.924,635.595,-6.054,636.018,-6.526,632.994,-6.226,634.422,-7.199,385.512,-5.618,355.58,-6.034,354.387,-6.845,355.15,-6.695,354.567,-6.335,355.503,-6.179,355.205,-6.317,355.166,-5.851,353.123,-5.232,354.603,-6.493,5082.88
333.859,-7.008,279.366,-5.925,278.809,-5.33,279.849,-5.971,279.443,-6.101,280.95,-7.227,280.669,-6.452,280.045,-6.097,279.554,-6.947,279.907,-6.063,385.286,-6.087,355.477,-5.949,355.253,-5.481,355.056,-6.082,354.708,-5.847,356.285,-6.895,355.783,-6.278,354.933,-5.914,354.599,-6.257,355.188,-5.87,659.638,-5.713,635.896,-5.767,633.985,-6.678,635.578,-6.556,634.386,-6.616,635.242,-5.981,635.211,-6.116,635.974,-6.158,632.93,-6.239,634.54,-7.275,385.338,-5.654,355.533,-6.227,354.084,-6.635,355.306,-6.52,354.906,-6.441,355.356,-5.841,355.062,-5.914,354.999,-5.943,353.391,-5.47,354.792,-6.593,5068.8
333.912,-6.711,279.371,-5.924,279.011,-5.407,279.876,-5.797,279.549,-6.049,280.904,-7.143,280.445,-6.24,279.938,-5.832,279.536,-6.91,279.858,-6.13,385.672,-6.324,355.467,-5.962,355.098,-5.449,355.154,-5.998,354.697,-5.985,356.183,-6.91,355.694,-6.099,354.869,-5.807,354.367,-6.317,355.218,-6.095,659.859,-6.067,635.519,-5.906,634.193,-6.77,635.26,-6.478,634.547,-6.747,635.158,-6.007,635.361,-6.14,636.114,-6.511,633.156,-6.137,634.391,-7.029,385.472,-5.446,355.592,-5.688,354.388,-6.378,355.234,-6.641,354.712,-6.354,355.406,-6.127,355.419,-5.975,355.025,-5.864,353.267,-5.721,354.644,-6.321,5054.72
