x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
333.527,-7.003,279.522,-6.042,279.191,-5.102,279.709,-5.639,279.378,-6.009,280.964,-7.617,280.308,-6.52,279.929,-6.078,279.456,-7.16,279.805,-6.16,385.739,-6.573,355.374,-6.017,355.228,-5.441,355.184,-5.854,354.72,-5.966,356.306,-6.711,355.776,-6.099,354.952,-5.71,354.403,-6.35,355.066,-5.966,659.907,-6.199,635.648,-5.575,634.037,-6.269,635.609,-6.48,634.616,-6.444,635.108,-5.987,635.254,-5.915,636.058,-6.283,633.135,-6.187,634.464,-7.077,385.553,-5.547,355.838,-6.035,354.183,-6.647,355.127,-6.581,354.56,-6.398,355.387,-5.938,354.862,-5.969,355.255,-5.871,353.388,-5.228,354.858,-6.517,5181.44
334.211,-7.013,279.479,-6.381,278.862,-4.982,279.739,-5.598,279.448,-6.037,280.952,-7.217,280.428,-6.491,280.173,-6.003,279.627,-6.891,279.951,-6.27,385.539,-6.411,355.49,-5.895,355.127,-5.688,355.104,-6.17,354.466,-5.912,356.323,-6.739,355.652,-6,354.927,-5.784,354.56,-6.271,355.314,-5.931,659.849,-6.053,635.583,-5.63,634.166,-6.742,635.481,-6.225,634.715,-6.731,635.28,-5.892,635.813,-6.014,635.643,-6.366,632.847,-6.307,634.355,-7.166,385.582,-5.245,355.693,-6.02,354.308,-6.63,355.244,-6.82,354.591,-6.459,355.358,-5.819,354.95,-6.101,354.969,-5.896,353.214,-5.451,354.889,-6.241,5054.72
333.719,-6.975,279.557,-6.23,278.928,-4.981,279.849,-5.692,279.25,-5.923,280.676,-7.309,280.264,-6.317,280.457,-6.187,279.577,-7.23,279.941,-6.192,385.769,-6.553,355.492,-5.988,354.961,-5.621,355.152,-5.746,354.546,-5.925,356.235,-7.175,355.713,-6.114,355.038,-5.822,354.434,-6.207,354.952,-6.093,659.599,-5.881,635.484,-5.749,634.055,-6.933,635.372,-6.544,634.425,-6.75,635.022,-5.87,635.103,-6.209,635.643,-6.239,632.78,-6.235,634.181,-7.227,385.357,-5.631,355.583,-5.929,354.683,-6.548,355.407,-6.691,354.724,-6.452,355.719,-5.954,355.399,-6.154,354.903,-5.781,353.376,-5.377,354.768,-6.437,4906.88
334.061,-6.941,279.437,-6.246,278.819,-5.241,279.83,-5.706,279.24,-6.229,280.745,-7.274,280.388,-6.247,280.207,-6.191,279.535,-6.652,279.77,-6.011,385.724,-6.295,355.277,-5.738,355.066,-5.54,355.048,-6.055,354.677,-5.657,356.231,-6.961,355.763,-6.181,354.804,-5.703,354.253,-6.065,355.012,-6.063,659.646,-5.636,635.988,-5.898,634.148,-6.964,635.609,-6.326,634.398,-6.62,635.091,-6.028,635.444,-6.07,635.609,-6.235,632.862,-6.125,634.38,-7.165,385.37,-5.339,355.685,-6.088,354.196,-6.37,355.234,-6.571,354.628,-6.244,355.706,-6.027,355.085,-5.813,355.164,-6.168,353.169,-5.547,354.693,-6.536,5174.4
333.902,-6.855,279.508,-6.043,278.859,-5.167,280.049,-5.795,279.18,-6.22,281.075,-7.346,280.397,-6.342,280.23,-5.969,279.49,-6.656,279.892,-6.088,385.526,-6.45,355.732,-5.816,354.948,-5.894,354.996,-5.86,354.287,-5.912,356.465,-6.841,355.735,-5.86,354.974,-5.739,354.098,-6.252,355.068,-5.871,659.815,-6.048,635.688,-5.832,633.921,-6.737,635.358,-6.438,634.811,-6.387,635.088,-5.859,635.223,-5.982,636.015,-6.244,632.962,-6.103,634.512,-6.85,385.462,-5.629,355.311,-6.138,354.191,-6.534,355.186,-6.343,354.73,-6.317,355.485,-5.959,355.148,-6.027,355,-5.95,353.397,-5.362,354.886,-6.419,5096.96
333.781,-7.057,279.619,-6.063,278.856,-5.151,279.835,-5.756,279.264,-5.769,280.938,-7.165,280.428,-6.12,280.238,-6.065,279.631,-6.543,279.711,-6.31,385.463,-6.32,355.404,-5.965,355.15,-5.715,355.096,-6.124,354.568,-6.063,356.119,-6.891,355.46,-6.023,355.076,-5.977,354.554,-6.46,355.319,-6.135,659.515,-5.928,635.619,-5.7,633.763,-6.617,635.715,-6.408,634.775,-6.688,635.061,-5.93,635.452,-6.193,635.841,-6.398,633.172,-6.226,634.497,-6.922,385.443,-5.557,355.758,-6.106,354.355,-6.699,355.051,-7.04,354.749,-6.384,355.337,-5.904,355.333,-6.096,354.962,-5.859,353.361,-5.428,354.506,-6.38,5075.84
333.86,-6.878,279.513,-5.966,279.062,-5.495,279.867,-5.672,279.607,-5.954,280.831,-7.316,280.56,-6.165,280.287,-6.016,279.458,-6.847,279.605,-6.157,385.617,-6.282,355.251,-5.824,355.021,-5.262,355.101,-6.086,354.487,-5.786,356.252,-6.75,355.979,-5.837,355.012,-5.869,354.151,-6.041,355.06,-5.931,659.457,-5.797,635.66,-5.6,633.971,-6.962,635.192,-6.281,634.762,-6.712,634.985,-5.989,635.277,-5.976,635.712,-6.268,633.158,-5.966,634.523,-7.098,385.608,-5.088,355.751,-6.035,354.329,-6.48,354.974,-6.712,354.417,-6.204,355.42,-6.082,354.998,-6.208,355.009,-5.962,353.111,-5.459,354.918,-6.492,5047.68
334.01,-6.955,279.589,-6.041,279.12,-5.143,280.085,-5.867,279.557,-5.823,280.98,-7.218,280.802,-6.347,280.023,-6.34,279.417,-6.948,279.97,-6.161,385.697,-6.503,355.472,-5.983,355.125,-5.437,355.223,-6.246,354.601,-5.747,356.248,-6.573,355.708,-6.295,354.804,-5.875,354.483,-6.189,355.334,-5.953,659.706,-5.877,635.902,-5.968,633.918,-6.713,635.62,-6.373,634.487,-6.577,635.101,-6.007,635.354,-5.948,635.806,-6.35,633.031,-6.169,634.169,-7.223,385.335,-5.584,355.464,-5.85,354.45,-6.493,355.198,-6.754,354.802,-6.376,355.41,-5.994,355.239,-6.076,354.971,-5.698,353.255,-5.135,354.665,-6.202,5068.8
333.897,-7.016,279.394,-5.937,279.115,-5.085,279.958,-5.897,279.294,-6.019,280.635,-7.417,280.409,-6.4,280.165,-6.074,279.597,-6.672,279.612,-6.219,385.638,-6.651,355.251,-5.862,354.866,-5.466,354.909,-6.076,354.43,-5.876,356.353,-6.889,355.804,-6.288,354.846,-5.804,354.088,-5.997,354.994,-6.155,659.824,-6.098,635.773,-5.887,633.901,-6.689,635.697,-6.02,634.753,-6.52,635.306,-5.645,635.423,-6.262,635.693,-6.18,632.822,-6.189,634.59,-7.194,385.517,-5.315,355.44,-5.856,354.536,-6.656,354.921,-6.549,354.569,-6.247,355.501,-6.07,355.271,-6.165,355.146,-6.058,353.228,-5.249,354.762,-6.024,4977.28
333.874,-6.94,279.753,-5.934,278.954,-5.273,279.742,-5.552,279.386,-5.813,281.1,-7.48,280.465,-6.38,280.164,-6.084,279.503,-6.711,279.629,-6.027,385.453,-6.434,355.409,-5.867,355.026,-5.497,355.083,-6.303,354.848,-5.835,356.165,-6.752,355.809,-5.971,355.025,-5.985,354.541,-6.063,355.117,-6.081,659.763,-5.883,635.705,-5.916,634.089,-6.579,635.577,-6.69,634.764,-6.487,634.974,-6.108,635.424,-6.223,635.739,-6.086,632.739,-6.364,634.474,-7.177,385.269,-5.44,355.612,-5.683,354.294,-6.287,355.161,-6.675,354.642,-6.389,355.741,-5.889,355.376,-5.948,355.021,-5.89,353.305,-5.309,354.801,-6.382,5111.04
