x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
333.969,-6.869,279.475,-6.162,278.743,-5.109,279.767,-5.614,279.433,-5.915,280.763,-7.372,280.535,-6.442,279.924,-6.125,279.759,-6.653,279.696,-6.37,385.652,-6.365,355.308,-5.923,354.993,-5.684,355.014,-5.949,354.718,-5.941,356.034,-7.073,355.679,-6.191,354.909,-5.727,354.323,-6.379,354.916,-6.177,659.827,-6.091,635.622,-5.795,634.344,-6.801,635.564,-6.418,634.634,-6.68,635.207,-5.967,635.423,-6.053,635.653,-6.511,632.82,-6.492,634.569,-7.063,385.276,-5.683,355.848,-5.96,353.992,-6.635,355.347,-6.637,354.71,-6.451,355.552,-5.971,355.223,-6.163,354.935,-5.74,353.096,-5.304,354.764,-6.27,5125.12
333.854,-7.05,279.827,-6.051,278.843,-5.17,279.592,-5.62,279.161,-6.156,281.04,-7.207,280.516,-6.109,280.393,-5.89,279.627,-6.702,279.687,-6.114,385.808,-6.204,355.52,-5.913,354.682,-5.59,355.185,-6.023,354.68,-5.764,356.41,-6.852,355.945,-6.412,354.899,-5.676,354.272,-6.133,355.232,-6.05,659.885,-5.826,635.989,-5.487,634.137,-6.852,635.553,-6.48,634.484,-6.698,635.072,-6.058,635.283,-5.937,635.853,-6.025,632.989,-5.938,634.508,-7.121,385.182,-5.697,355.713,-6,354.194,-6.434,354.931,-6.66,354.672,-6.261,355.524,-6.127,355.14,-6.327,354.991,-5.878,353.337,-5.508,354.836,-6.025,5061.76
333.855,-6.96,279.427,-6.086,279.02,-5.206,279.781,-5.656,279.307,-6.099,280.811,-7.305,280.393,-6.17,280.105,-5.966,279.645,-6.664,279.821,-6.074,385.897,-6.432,355.68,-6.303,354.926,-5.731,354.786,-6.377,354.786,-5.837,356.169,-7.125,355.628,-6.127,355.058,-5.804,354.481,-6.113,355.312,-6.001,659.745,-5.908,635.772,-5.698,634.183,-6.599,635.437,-6.403,634.447,-6.629,634.904,-5.918,635.544,-6.155,635.928,-6.169,632.726,-6.054,634.091,-7.131,385.408,-5.601,355.61,-5.91,354.394,-6.639,355.102,-6.671,354.927,-6.606,355.414,-5.979,355.365,-6.183,354.799,-5.931,353.46,-5.43,354.8,-6.23,5061.76
333.774,-6.849,279.582,-6.028,279.142,-5.096,279.878,-5.532,279.316,-6.095,281.181,-7.409,280.43,-6.28,280.105,-5.962,279.563,-6.671,279.612,-6.227,385.797,-6.466,355.365,-6.061,355.052,-5.7,355.141,-6.093,354.648,-5.933,356.28,-6.962,355.774,-6.119,355.003,-5.636,354.531,-6.303,355.429,-5.976,659.701,-5.643,635.703,-5.609,634.017,-6.745,635.51,-6.187,634.857,-6.567,635.297,-5.933,635.23,-6.067,636.082,-6.257,632.97,-5.835,634.495,-7.129,385.531,-5.61,355.75,-6.113,354.219,-6.651,354.945,-6.633,354.581,-6.299,355.346,-5.716,354.995,-6.148,354.897,-6.175,353.354,-5.276,354.578,-6.246,5244.8
333.839,-7.04,279.683,-6.157,278.732,-5.178,279.831,-5.525,279.495,-6.018,281.002,-7.367,280.229,-6.589,280.212,-6.004,279.401,-7.04,279.86,-6.327,385.438,-6.516,355.814,-6.061,354.804,-5.47,354.993,-6.141,354.789,-6.057,356.257,-7.007,355.709,-6.151,355.111,-5.89,354.704,-6.256,355.026,-6.335,659.88,-5.934,635.845,-5.706,633.814,-6.638,635.561,-6.604,634.879,-6.745,634.982,-6.004,635.427,-6.06,635.707,-6.294,632.89,-6.34,634.571,-7.101,385.406,-5.365,355.467,-6.052,354.574,-6.428,355.403,-6.604,354.614,-6.393,355.546,-6.178,354.883,-6.178,354.787,-5.603,353.459,-5.278,354.793,-6.319,4850.56
333.87,-7.108,279.689,-5.988,279.09,-5.192,279.786,-5.549,279.358,-6.01,280.985,-7.346,280.536,-6.361,280.015,-5.943,279.442,-6.775,279.548,-6.342,385.473,-6.479,355.337,-5.969,355.021,-5.618,354.952,-5.872,354.517,-5.729,356.236,-6.755,355.843,-6.139,355.082,-5.891,354.398,-6.345,355.06,-6.382,659.481,-5.98,635.721,-6.045,633.944,-6.88,635.807,-6.499,634.29,-6.615,634.884,-5.938,635.393,-6.227,636.062,-6.134,633.088,-6.181,634.628,-7.094,385.28,-5.48,355.681,-5.813,354.234,-6.465,355.164,-6.633,354.856,-6.633,355.447,-6.052,355.091,-6.06,355.134,-5.87,353.328,-5.418,354.774,-6.217,5195.52
333.66,-7.055,279.48,-6.095,278.938,-5.27,279.671,-5.829,279.454,-6.03,280.893,-7.29,280.508,-6.335,280.176,-6.047,279.139,-6.911,279.911,-6.492,385.722,-6.512,355.282,-6.042,355.1,-5.511,355.286,-5.972,354.608,-5.729,356.283,-6.944,356.053,-5.925,355.204,-5.749,354.668,-6.197,354.967,-5.872,659.831,-5.856,635.832,-5.915,634.08,-6.874,635.583,-6.587,634.351,-6.76,635.038,-6.139,635.403,-6.027,635.774,-6.168,633.244,-6.154,634.3,-7.248,385.646,-5.647,355.677,-5.95,354.508,-6.669,355.216,-6.784,354.69,-6.523,355.722,-6.15,355.165,-6.046,355.152,-5.881,353.114,-5.213,354.852,-6.036,5061.76
333.79,-6.761,279.356,-5.958,278.996,-5.001,279.791,-5.685,279.478,-6.081,280.918,-7.432,280.388,-6.336,280.03,-6.067,279.853,-6.659,279.834,-6.227,385.97,-6.715,355.614,-6.1,355.134,-5.581,354.923,-5.946,354.852,-5.743,356.147,-6.958,355.625,-6.215,355.195,-5.667,354.48,-6.42,355.033,-5.888,659.553,-6.065,635.725,-5.92,634.048,-6.769,635.591,-6.224,634.671,-6.609,635.01,-5.92,635.586,-5.983,635.919,-6.214,633.06,-5.839,634.54,-7.149,385.475,-5.671,355.387,-5.982,354.307,-6.233,355.078,-6.632,354.641,-6.364,355.616,-5.929,355.533,-5.852,355.159,-5.672,353.022,-5.212,354.536,-6.201,4942.08
333.759,-6.944,279.497,-6.188,279.23,-5.016,280.027,-5.744,279.322,-6.126,280.965,-7.589,280.52,-6.612,280.055,-6.115,279.532,-6.741,279.969,-6.141,385.76,-6.657,355.295,-5.999,355.202,-5.586,355.183,-6.28,354.483,-5.852,356.243,-6.977,355.185,-5.982,354.909,-5.731,354.471,-6.289,355.193,-6.104,659.549,-5.741,635.484,-5.478,633.937,-6.593,635.505,-6.574,634.54,-6.564,635.364,-5.807,635.456,-6.045,636.012,-6.237,633.141,-6.342,634.577,-7.205,385.284,-5.705,355.845,-6.055,354.307,-6.533,355.334,-6.784,354.71,-6.406,355.5,-5.888,355.379,-6.225,354.951,-6.08,353.221,-5.299,354.946,-6.426,5089.92
333.752,-7.003,279.666,-6.267,278.949,-5.262,280.042,-5.787,279.395,-6.035,281.007,-7.215,280.554,-6.324,280.119,-5.972,279.513,-6.577,279.855,-6.268,385.797,-6.568,355.504,-6.034,355.09,-5.437,355.004,-6.096,354.709,-5.8,356.414,-6.808,355.682,-6.251,355.084,-5.787,354.423,-6.197,355.052,-6.084,659.98,-5.774,635.581,-5.808,633.948,-6.782,635.546,-6.645,634.746,-6.695,635.09,-5.93,635.215,-6.479,635.714,-6.478,632.825,-5.99,634.525,-6.967,385.214,-5.536,355.7,-6.014,354.191,-6.445,355.068,-6.59,354.623,-6.41,355.347,-6.329,355.274,-6.313,355.297,-5.945,353.1,-5.17,354.775,-6.281,4977.28
