x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
333.473,-7.106,279.367,-5.918,278.917,-5.106,279.957,-5.766,279.52,-6.209,280.945,-7.393,280.462,-6.303,279.993,-6.078,279.6,-6.772,279.777,-6.11,385.473,-6.378,355.398,-5.913,355.304,-5.547,355.041,-6.041,354.697,-5.937,356.116,-6.881,355.441,-6.165,354.888,-5.745,354.676,-6.184,355.173,-6.051,659.745,-5.893,635.656,-5.595,634.148,-6.64,635.578,-6.347,634.289,-6.628,634.982,-6.026,635.258,-5.93,635.818,-6.342,632.906,-6.331,634.546,-7.054,385.454,-5.721,355.753,-6.179,354.305,-6.421,355.264,-6.459,354.716,-6.541,355.557,-5.776,355.41,-6.087,354.716,-5.932,353.296,-5.232,354.427,-6.113,5118.08
334.074,-6.834,279.533,-6.243,279.185,-5.315,279.855,-5.843,279.46,-6.011,280.999,-7.351,280.203,-6.18,280.136,-5.972,279.698,-6.906,279.773,-6.281,385.786,-6.531,355.432,-5.836,354.98,-5.427,355.068,-6.245,354.636,-5.831,356.154,-7.012,355.784,-6,355.115,-5.843,354.282,-6.255,355.125,-5.803,659.803,-6.008,635.902,-5.761,634.021,-6.78,635.504,-6.401,634.565,-6.454,635.06,-6.016,635.392,-6.204,635.751,-6.313,632.918,-6.218,634.404,-7.126,385.441,-5.418,355.758,-6.175,354.509,-6.52,355.201,-6.463,354.802,-6.53,355.582,-5.832,355.182,-5.855,354.956,-5.913,352.979,-5.425,354.666,-6.415,5026.56
334.069,-6.94,279.478,-5.892,279.106,-5.249,279.884,-5.664,279.379,-5.791,280.727,-7.41,280.471,-6.269,280.069,-5.989,279.508,-6.829,279.88,-6.213,385.805,-6.435,355.612,-6.001,355.003,-5.575,354.967,-6.097,354.284,-5.809,356.19,-6.567,355.703,-6.294,354.882,-5.895,354.275,-6.13,355.3,-5.982,659.715,-5.88,635.736,-5.801,634.256,-6.826,635.505,-6.5,634.449,-6.682,635.072,-5.985,635.093,-6.062,635.942,-6.214,632.723,-6.271,634.449,-7.151,385.641,-5.694,355.638,-6.082,354.619,-6.406,355.359,-6.567,354.547,-6.516,355.415,-5.948,355.372,-6.057,354.997,-5.735,353.301,-5.32,354.83,-6.353,5132.16
333.858,-6.976,279.823,-6.009,279.151,-5.207,279.812,-5.9,279.388,-6.417,281.054,-7.321,280.4,-6.365,280.129,-5.783,279.433,-6.72,279.776,-6.094,385.542,-6.609,355.303,-5.897,354.94,-5.661,355.154,-6.491,354.554,-5.845,356.269,-6.857,355.918,-6.249,354.844,-5.941,354.393,-5.964,354.858,-5.832,659.815,-6.038,635.779,-5.859,634.067,-6.695,635.493,-6.472,634.688,-6.587,635.121,-5.969,635.435,-6.307,635.876,-6.323,633.058,-6.164,634.321,-7.055,385.61,-5.361,355.735,-5.801,354.545,-6.535,355.084,-6.513,354.399,-6.559,355.499,-6.151,355.147,-5.967,355.188,-5.966,353.364,-5.439,354.482,-6.309,4913.92
333.863,-6.935,279.457,-6.062,278.764,-5.337,279.737,-5.663,279.103,-5.86,280.84,-7.078,280.354,-6.547,280.23,-6.309,279.708,-6.896,279.755,-6.121,385.657,-6.469,355.447,-6.074,354.636,-5.437,355.02,-5.996,354.757,-5.611,356.321,-6.712,355.67,-6.193,354.909,-5.69,354.346,-6.05,355.042,-5.989,659.829,-6.059,635.967,-5.667,634.117,-6.501,635.578,-6.414,634.969,-6.726,635.056,-5.925,635.433,-5.983,635.875,-6.092,632.762,-6.23,634.265,-7.196,385.118,-5.515,355.32,-5.988,354.327,-6.36,355.219,-6.592,354.56,-6.419,355.484,-5.959,355.097,-6.2,355.177,-5.867,353.146,-5.293,354.612,-6.211,5061.76
334.093,-7.011,279.575,-6.115,278.912,-5.189,279.807,-5.909,278.937,-6.03,280.727,-7.043,280.428,-6.426,280.004,-6.014,279.45,-6.838,280.059,-6.185,385.517,-6.253,355.229,-6.117,354.938,-5.584,355.081,-6.057,354.744,-5.936,356.579,-6.887,355.836,-6.136,355.018,-5.682,354.624,-6.282,355.178,-6.026,659.951,-5.954,635.753,-5.822,633.831,-6.863,635.432,-6.646,634.464,-6.548,635.178,-6.083,635.366,-5.992,635.438,-6.346,632.721,-6.254,634.551,-6.878,385.585,-5.606,355.911,-6.426,354.242,-6.881,355.289,-6.258,354.395,-6.101,355.212,-5.861,355.263,-6.008,355.23,-5.845,353.199,-5.18,354.829,-6.245,5132.16
333.958,-7.087,279.56,-6.256,279.301,-5.17,279.837,-5.606,279.236,-6.013,280.762,-7.268,280.446,-6.542,280.385,-5.886,279.536,-6.798,279.803,-6.381,385.709,-6.396,355.363,-6.038,355.153,-5.406,355.081,-6.135,354.593,-5.864,356.289,-7.102,355.745,-6.017,354.913,-5.769,354.44,-6.284,354.916,-5.9,659.684,-5.906,635.607,-5.565,633.811,-6.853,635.542,-6.151,634.715,-6.568,635.2,-6.174,635.301,-5.978,635.928,-6.558,633.153,-6.161,634.404,-7.137,385.528,-5.586,355.497,-5.793,354.42,-6.309,355.087,-6.688,354.434,-6.434,355.456,-6.031,355.141,-6.166,354.806,-6.003,353.097,-5.176,354.977,-6.386,5061.76
334.055,-7.101,279.613,-6.057,278.958,-5.039,279.738,-6.013,279.289,-6.007,280.896,-6.996,280.42,-6.403,280.194,-6.408,279.57,-6.688,279.813,-6.138,385.571,-6.382,355.383,-6.007,355.229,-5.467,355.055,-6.009,354.614,-5.939,356.262,-6.906,355.739,-6.029,354.843,-5.915,354.637,-5.988,355.125,-5.961,660.118,-5.519,635.822,-5.828,634.078,-6.73,635.494,-6.551,634.679,-6.572,635.153,-6.169,635.114,-6.078,635.521,-6.231,633.013,-6.456,634.536,-7.126,385.476,-5.745,355.563,-6.003,354.384,-6.374,355.023,-6.492,354.476,-6.387,355.265,-6.067,355.286,-6.102,355.008,-5.913,353.166,-5.533,354.761,-6.197,5089.92
333.962,-7.127,279.472,-6.253,278.878,-5.044,279.902,-5.969,279.538,-6.145,280.819,-7.333,280.375,-6.323,280.179,-6.026,279.443,-6.844,279.695,-6.205,385.671,-6.351,355.601,-6.18,355.069,-5.702,355.13,-6.155,354.533,-6.076,356.388,-7.053,355.758,-6.21,355.161,-5.63,354.397,-6.228,355.023,-6.052,659.57,-6.098,635.683,-5.921,633.934,-6.929,635.361,-6.361,634.45,-6.65,635.113,-5.774,635.325,-6.146,635.92,-6.349,633.055,-6.431,634.604,-7.449,385.567,-5.389,355.758,-6.099,354.461,-6.728,355.101,-6.559,354.924,-6.348,355.449,-6.22,355.103,-6.162,354.753,-5.61,353.247,-5.157,354.7,-6.262,4871.68
