x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
5047.68,333.967,-6.686,279.582,-5.783,278.945,-4.892,279.896,-5.693,279.233,-5.969,280.815,-7.246,280.433,-6.387,280.566,-6.133,279.338,-7.023,279.875,-6.475,385.637,-6.296,355.522,-5.782,355.299,-5.425,354.907,-6.153,354.598,-5.841,356.277,-6.933,355.696,-6.207,354.971,-5.681,354.636,-6.22,355.255,-6.097,659.806,-5.834,635.582,-5.853,634.279,-6.443,635.589,-6.584,634.638,-6.813,635.194,-6.052,635.321,-5.889,635.912,-6.323,633.047,-6.13,634.309,-7.116,385.35,-5.562,355.853,-6.146,354.559,-6.606,355.086,-6.427,354.794,-6.13,355.469,-5.993,355.401,-6.158,355.241,-6.034,353.226,-5.155,354.554,-6.431
5005.44,334.155,-6.946,279.511,-6.345,279.075,-5.161,279.734,-5.542,279.485,-6.166,280.944,-7.304,280.449,-6.337,280.137,-6.069,279.548,-6.741,279.771,-6.197,385.515,-6.401,355.612,-5.947,355.406,-5.503,355.153,-6.069,354.551,-5.846,356.226,-6.814,355.782,-6.101,355.051,-5.565,354.405,-6.113,355.156,-6.106,659.888,-5.794,635.661,-5.576,634.13,-6.879,635.446,-6.647,634.528,-6.758,634.808,-5.735,635.296,-6.07,635.907,-6.375,632.955,-6.155,634.378,-7.003,385.438,-5.534,355.752,-6.073,354.395,-6.535,355.267,-6.714,354.613,-6.565,355.587,-5.946,354.824,-6.152,354.996,-5.979,353.236,-5.459,354.581,-6.313
5019.52,333.87,-7.004,279.609,-6.005,278.909,-5.014,279.88,-5.591,279.343,-6.076,280.991,-7.206,280.543,-6.52,280.141,-6.145,279.634,-6.846,279.78,-6.098,385.931,-6.323,355.528,-5.834,355.059,-5.401,355.295,-5.989,354.938,-5.98,356.497,-7.199,355.518,-6.246,354.943,-5.649,354.444,-6.344,355.048,-6.336,659.799,-5.663,636.049,-5.871,633.964,-6.894,635.341,-6.382,634.467,-6.748,635.341,-5.783,635.546,-6.237,635.85,-6.341,633.067,-6.288,634.419,-7.116,385.331,-5.386,355.681,-6.222,354.389,-6.74,355.197,-6.487,354.348,-6.379,355.545,-6,355.388,-5.93,355.067,-5.915,353.256,-5.622,354.899,-6.44
5237.76,334.117,-6.609,279.84,-6.252,278.898,-5.163,279.628,-5.575,279.469,-6.047,280.712,-7.189,280.48,-6.415,279.971,-6.254,279.415,-6.748,279.562,-6.274,385.667,-6.392,355.524,-5.962,354.964,-5.592,355.049,-5.947,354.606,-5.632,356.359,-6.915,355.714,-6.144,355.032,-5.781,354.424,-6.17,355.309,-6.453,659.75,-5.9,635.81,-5.876,634.142,-6.694,635.492,-6.491,634.73,-6.72,635.042,-6.033,635.239,-6.369,635.766,-6.314,632.919,-5.98,634.63,-7.363,385.135,-5.756,355.745,-5.9,354.39,-6.379,355.336,-6.689,354.674,-6.412,355.305,-5.698,355.207,-6.333,355,-5.947,353.075,-5.396,354.825,-6.228
5111.04,333.915,-6.854,279.436,-6.171,279.017,-5.396,279.648,-5.51,279.264,-6.13,280.691,-7.244,280.254,-6.211,280.038,-6.265,279.382,-6.657,279.966,-6.366,385.413,-6.595,355.267,-6.184,355.17,-5.618,355.174,-5.883,354.748,-6.239,356.612,-6.93,355.923,-6.133,355.212,-6.062,354.425,-6.429,355.137,-6.216,659.683,-6.03,635.814,-5.506,634.164,-6.489,635.363,-6.461,634.535,-6.403,634.889,-6.041,635.452,-5.97,635.992,-6.393,632.88,-6.205,634.569,-7.145,385.687,-5.701,355.501,-5.946,354.496,-6.582,355.357,-6.721,354.614,-6.552,355.613,-6.108,355.456,-6.369,354.839,-5.925,353.028,-5.396,354.826,-6.466
5167.36,334.107,-7.028,279.758,-6.203,278.867,-5.041,279.92,-5.751,279.483,-6.252,280.698,-7.376,280.564,-6.224,280.339,-6.193,279.643,-6.819,279.539,-6.134,385.717,-6.516,355.348,-6.165,354.928,-5.688,354.942,-5.934,354.775,-5.699,356.36,-6.924,355.6,-6.218,354.746,-5.753,354.373,-6.224,355.223,-6.06,659.792,-5.982,635.838,-5.977,634.002,-6.768,635.572,-6.376,634.629,-6.548,635.293,-5.948,635.128,-6.296,635.771,-6.315,633.087,-6.207,634.533,-7.067,385.789,-5.476,355.523,-6.088,354.309,-6.513,355.167,-6.536,354.716,-6.374,355.466,-6.043,355.336,-6.004,355.127,-5.775,353.354,-5.458,354.805,-6.173
5096.96,333.949,-6.952,279.583,-6.264,278.948,-4.95,279.587,-5.873,279.623,-6.02,281.063,-7.388,280.529,-6.513,280.355,-6.105,279.548,-6.747,279.872,-6.086,385.311,-6.551,355.403,-6.125,355.017,-5.637,354.683,-5.903,354.452,-5.981,356.532,-7.053,355.586,-6.162,355.159,-5.608,354.475,-6.34,355.047,-5.903,659.579,-5.625,635.866,-5.744,634.051,-6.924,635.336,-6.531,634.466,-6.479,635.137,-6.07,635.15,-6.062,635.787,-6.112,633.091,-6.166,634.413,-7.215,385.301,-5.736,355.846,-5.841,354.568,-6.693,355.223,-6.58,354.715,-6.673,355.633,-5.921,355.076,-6.22,354.701,-5.749,353.036,-5.442,354.527,-6.707
4942.08,334.198,-7.145,279.627,-6.245,279.155,-5.207,279.783,-5.597,279.289,-6.031,280.854,-7.543,280.644,-6.524,280.31,-6.209,279.398,-6.671,279.886,-6.244,385.593,-6.467,355.634,-6.021,355.068,-5.391,355.174,-6.28,354.625,-5.798,356.222,-6.892,355.895,-6.279,354.944,-5.903,354.284,-6.184,355.205,-5.956,659.895,-5.728,635.91,-5.926,633.776,-6.638,635.817,-6.869,634.628,-6.514,635.289,-5.765,635.588,-6.187,635.965,-6.327,632.852,-5.951,634.399,-7.054,385.504,-5.547,355.598,-5.759,354.443,-6.729,355.084,-6.547,354.834,-6.516,355.158,-5.915,355.131,-6.116,355.052,-5.835,353.021,-5.318,354.716,-6.226
4892.8,333.75,-6.791,279.323,-5.987,279.07,-4.965,279.929,-5.491,279.559,-6.234,281.287,-7.205,280.672,-6.388,280.217,-6.356,279.804,-6.768,279.738,-6.075,385.653,-6.456,355.472,-6.026,354.883,-5.765,354.991,-6.004,354.59,-6.187,356.165,-6.642,355.776,-6.368,354.978,-5.904,354.238,-6.279,355.068,-6.015,659.83,-6.032,635.934,-5.747,633.962,-6.932,635.73,-6.457,634.674,-6.661,635.186,-5.954,635.398,-6.384,635.912,-6.232,633.127,-6.114,634.767,-6.988,385.485,-5.717,355.924,-5.971,354.306,-6.541,355.063,-6.601,354.471,-6.36,355.576,-5.988,355.166,-6.036,355.012,-6.03,353.229,-5.156,354.888,-5.954
4970.24,333.961,-6.974,279.682,-6.11,279.038,-5.028,279.842,-5.645,279.554,-6.265,280.841,-7.226,280.485,-6.28,280.109,-5.83,279.427,-6.677,279.883,-6.146,385.616,-6.624,355.585,-5.932,355.06,-5.438,354.835,-6.18,354.676,-5.824,356.424,-6.851,355.78,-6.173,354.89,-5.782,354.478,-6.14,355.084,-6.065,659.916,-6.214,635.582,-5.669,633.986,-6.736,635.396,-6.604,634.36,-6.505,635.103,-5.69,635.44,-6.112,635.947,-6.222,633.06,-6.168,634.409,-7.053,385.748,-5.788,355.891,-5.658,354.332,-6.687,355.119,-6.585,354.543,-6.33,355.536,-6.269,355.246,-6.079,354.984,-5.711,353.235,-5.114,354.493,-6.304
