x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
333.785,-6.983,279.463,-6.165,279.069,-5.314,279.791,-5.744,279.101,-6.149,280.859,-7.368,280.408,-6.424,280.168,-6.017,279.559,-6.567,279.487,-6.274,385.574,-6.694,355.642,-5.82,355.133,-5.714,355.08,-6.17,354.958,-5.88,356.385,-6.914,355.667,-6.156,354.87,-5.762,354.381,-6.211,355.104,-6.183,659.91,-5.837,635.763,-5.67,634.049,-6.821,635.384,-6.475,634.446,-6.666,634.884,-6.08,635.44,-6.099,635.868,-6.525,633.269,-6.147,634.577,-7.073,385.434,-5.595,355.588,-6.098,354.454,-6.513,355.029,-6.631,354.501,-6.405,355.442,-5.892,355.158,-5.967,355.048,-5.96,353.099,-5.438,355.02,-6.137,5047.68
333.794,-6.955,279.53,-5.968,279.225,-5.453,279.956,-5.702,279.372,-6.129,280.899,-7.204,280.523,-6.081,280.007,-6.174,279.559,-6.788,279.732,-6.121,385.756,-6.4,355.677,-6.113,355.014,-5.671,355.01,-6.079,354.431,-5.96,356.499,-6.693,355.771,-5.997,355.314,-5.723,354.522,-6.209,355.074,-6.039,659.97,-5.786,635.994,-5.721,634.113,-6.574,635.594,-6.321,634.764,-6.418,634.941,-5.884,635.481,-6.016,636.095,-6.211,632.9,-6.062,634.57,-6.839,385.653,-5.601,355.821,-5.774,354.389,-6.48,355.044,-6.437,354.443,-6.431,355.426,-5.825,355.417,-6.169,355.083,-5.766,353.276,-5.442,354.595,-6.573,5251.84
334.062,-6.89,279.375,-6.244,279.179,-5.319,279.899,-5.836,279.352,-6.118,280.929,-6.966,280.323,-6.067,280.152,-6.037,279.588,-6.476,279.818,-6.271,385.596,-6.201,355.596,-5.93,355.197,-5.235,354.99,-5.873,354.395,-5.678,356.225,-6.715,355.662,-6.044,354.796,-5.892,354.447,-6.022,355.327,-6.015,659.916,-5.879,635.418,-5.535,634.007,-6.603,635.652,-6.473,634.506,-6.53,635.036,-6.045,635.229,-6.027,635.736,-6.399,633.059,-6.194,634.441,-7.097,385.546,-5.274,355.661,-6.223,354.488,-6.704,355.273,-6.646,354.513,-6.337,355.489,-6.039,355.501,-5.933,354.907,-6.066,352.99,-5.582,354.985,-6.234,5111.04
333.783,-7.058,279.659,-6.079,278.9,-5.117,279.987,-5.519,279.533,-6.058,280.87,-7.127,280.512,-6.404,280.274,-6.163,279.751,-6.766,279.728,-6.184,385.435,-6.487,355.657,-5.888,355.115,-5.656,355.143,-5.89,354.662,-6.004,356.244,-7.13,355.369,-6.242,355.021,-5.847,354.207,-6.311,354.949,-5.896,659.716,-5.677,635.716,-5.64,634.096,-6.937,635.563,-6.407,634.6,-6.611,635.123,-6.195,635.47,-6.12,635.82,-6.012,632.933,-6.139,634.576,-7.171,385.533,-5.649,355.493,-5.914,354.197,-6.646,355.248,-6.81,354.519,-6.377,355.369,-6.086,355.201,-5.931,354.908,-5.662,353.607,-5.558,355.1,-6.408,5153.28
333.827,-6.947,279.602,-6.058,278.845,-5.208,279.872,-5.801,279.382,-6.046,281.076,-7.35,280.13,-6.386,280.053,-6.034,279.369,-6.613,279.55,-6.31,385.765,-6.512,355.307,-6.152,355.084,-5.61,355.046,-6.054,354.525,-5.966,356.522,-7.068,355.667,-5.895,354.962,-5.687,354.489,-6.229,355.328,-6.058,659.604,-5.684,635.666,-5.453,633.958,-6.649,635.545,-6.328,634.778,-6.612,635.214,-6.077,635.321,-6.164,635.888,-6.04,633.054,-6.311,634.278,-7.176,385.435,-5.236,355.638,-5.948,354.308,-6.46,355.278,-6.444,354.524,-6.414,355.269,-6.162,355.46,-6.127,355.318,-6.096,353.109,-5.349,354.764,-6.238,5195.52
334.127,-6.809,279.648,-6.028,278.566,-5.027,279.971,-5.654,279.464,-6.041,280.956,-7.435,280.147,-6.428,279.761,-6.054,279.454,-6.694,280.108,-6.258,385.644,-6.404,355.233,-6.152,355.052,-5.708,354.576,-6.022,354.634,-5.855,356.501,-6.836,355.77,-6.101,355.362,-5.621,354.316,-6.293,354.967,-6.113,659.831,-5.689,635.525,-5.904,633.998,-6.65,635.362,-6.836,634.84,-6.782,635.073,-5.941,635.625,-6.061,635.564,-6.121,632.794,-6.076,634.538,-7.211,385.415,-5.355,355.464,-5.849,354.487,-6.666,355.235,-6.592,354.812,-6.507,355.571,-5.82,355.223,-6.228,354.883,-6.086,353.22,-5.293,354.891,-6.22,5258.88
333.765,-6.827,279.585,-6.143,278.937,-5.242,279.755,-5.678,279.637,-6.372,280.631,-7.612,280.395,-6.308,280.335,-5.939,279.532,-6.644,279.622,-6.409,386.021,-6.514,355.256,-5.992,355.04,-5.704,355.172,-6.151,354.532,-6.051,356.228,-6.833,355.651,-6.172,355.114,-5.64,354.299,-6.002,355.102,-5.975,659.7,-5.76,635.402,-5.735,634.048,-6.62,635.369,-6.286,634.593,-6.59,635.195,-5.872,635.482,-6.177,635.754,-6.264,632.968,-6.171,634.16,-7.158,385.404,-5.492,355.781,-6.002,354.315,-6.53,355.207,-6.777,354.54,-6.563,355.437,-6.253,354.941,-6.324,355.071,-5.874,353.342,-5.387,354.896,-6.574,5104
333.796,-6.94,279.471,-6.518,279.081,-5.57,279.872,-5.817,279.461,-6.149,281.101,-7.107,280.24,-6.215,280.145,-5.989,279.515,-6.668,279.82,-6.09,385.538,-6.731,355.372,-6.09,354.902,-5.297,355.02,-5.891,354.7,-5.935,356.307,-6.908,355.666,-6.29,355.039,-5.917,354.541,-6.193,355.245,-5.934,659.933,-6.007,635.688,-5.724,633.911,-6.552,635.47,-6.368,634.652,-6.498,635.12,-6.016,635.558,-6.137,635.621,-6.371,633.056,-6.101,634.261,-7.13,385.594,-5.404,355.674,-6.286,354.472,-6.385,355.014,-6.613,354.728,-6.309,355.632,-6.051,355.305,-6.188,355.019,-5.583,353.411,-5.514,354.669,-6.342,5118.08
333.751,-7.072,279.367,-6.06,279.154,-5.149,279.781,-5.519,279.402,-5.977,280.939,-7.487,280.652,-6.455,280.389,-6.134,279.456,-6.881,279.693,-6.256,385.761,-6.664,355.646,-6.112,355.369,-5.392,354.874,-6.156,354.594,-6.069,356.203,-6.962,355.641,-6.256,354.936,-5.948,354.478,-5.979,355.029,-5.905,659.935,-5.854,635.697,-5.946,634.091,-6.591,635.653,-6.558,634.636,-6.547,634.702,-6.002,635.25,-6.092,635.859,-6.409,632.687,-6.023,634.4,-7.164,385.35,-5.266,355.614,-5.836,354.454,-6.82,355.1,-6.652,354.529,-6.364,355.426,-6.158,355.17,-6.17,355.074,-5.784,353.309,-5.096,354.746,-6.027,5237.76
