x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
333.818,-6.904,279.724,-6.036,278.916,-5.505,279.765,-5.9,279.243,-5.86,281.167,-7.36,280.006,-6.518,280.068,-6.074,279.717,-6.754,279.955,-5.991,385.639,-6.678,355.398,-5.987,354.785,-5.369,354.754,-6.008,354.536,-6.018,356.207,-6.816,355.705,-6.223,355.174,-5.811,354.481,-6.179,355.088,-6.148,659.713,-5.97,635.788,-5.621,634.067,-6.628,635.553,-6.318,634.538,-6.784,635.099,-6.225,635.239,-6.106,635.868,-6.121,632.925,-6.258,634.562,-7.08,385.319,-5.476,355.615,-5.895,354.44,-6.616,355.284,-6.575,354.442,-6.502,355.514,-6.125,355.193,-6.018,354.997,-5.823,352.98,-5.477,354.574,-6.266,5139.2
333.82,-6.701,279.575,-6.09,279.015,-5.101,279.909,-5.756,279.281,-6.037,280.914,-7.444,280.387,-6.492,280.226,-5.812,279.528,-6.685,279.949,-6.15,385.558,-6.163,355.489,-5.719,355.158,-5.389,354.993,-6.159,354.614,-5.907,356.271,-7.064,355.775,-6.114,354.875,-5.897,354.599,-6.257,354.944,-5.824,659.779,-5.789,635.902,-5.596,634.029,-6.577,635.663,-6.222,634.308,-6.716,635.05,-6.143,635.661,-6.237,635.982,-6.213,633.208,-6.174,634.408,-7.188,385.438,-5.354,355.643,-5.887,354.366,-6.679,355.024,-6.621,354.892,-6.307,355.515,-6.086,355.102,-6.119,354.93,-5.952,353.273,-5.373,354.783,-6.344,5202.56
333.732,-6.974,279.451,-6.252,278.983,-5.231,279.997,-5.492,279.31,-6.133,280.849,-7.412,280.601,-6.443,280.388,-6.098,279.498,-6.287,279.63,-6.155,385.608,-6.496,355.577,-5.907,354.67,-5.327,354.769,-5.98,354.683,-5.969,356.03,-7.024,355.781,-6.147,355.039,-5.93,354.568,-6.262,355.218,-5.85,659.958,-5.747,635.697,-5.781,634.18,-6.902,635.568,-6.468,634.367,-6.665,634.954,-5.943,635.561,-6.223,635.757,-6.244,633.109,-6.309,634.575,-7.243,385.394,-5.435,355.778,-5.835,354.351,-6.499,355.509,-6.601,354.559,-6.612,355.275,-6.332,355.345,-6.085,354.971,-6.135,353.272,-5.411,354.828,-6.07,5061.76
333.725,-7.06,279.784,-6.063,279.141,-5.015,279.716,-5.619,279.687,-6.119,280.768,-7.735,280.467,-6.368,280.098,-6.227,279.435,-6.703,279.652,-6.135,385.577,-6.302,355.312,-5.876,354.778,-5.459,355.32,-6.196,354.716,-5.991,356.406,-6.933,355.592,-6.084,354.763,-5.676,354.399,-6.349,355.235,-5.896,659.785,-5.804,635.672,-5.633,633.917,-6.647,635.622,-6.612,634.631,-6.428,634.811,-5.975,635.408,-5.811,635.697,-6.298,632.938,-6.18,634.508,-7.306,385.507,-5.554,355.715,-5.907,354.42,-6.645,354.957,-6.709,354.613,-6.528,355.621,-5.991,355.394,-6.012,354.954,-5.847,353.032,-5.49,354.769,-6.163,5160.32
333.765,-6.821,279.47,-6.161,279.071,-5.129,279.899,-6.08,279.367,-5.967,280.995,-7.449,280.352,-6.384,280.198,-6.094,279.341,-6.788,279.701,-6.325,385.646,-6.402,355.22,-5.752,355.072,-5.564,354.922,-6.149,354.603,-5.825,356.314,-7.055,355.525,-6.01,354.879,-5.605,354.157,-6.203,355.05,-6.092,659.769,-6.077,635.617,-5.831,633.905,-6.619,635.459,-6.364,634.677,-6.532,634.972,-6.045,635.135,-6.281,635.822,-6.176,632.71,-6.182,634.387,-7.307,385.311,-5.907,355.862,-5.893,354.248,-6.477,355.222,-6.32,354.723,-6.544,355.185,-5.949,355.1,-6.194,355.076,-6.136,353.151,-5.467,354.773,-6.235,4935.04
333.739,-6.936,279.48,-6.013,279.433,-4.927,279.963,-5.771,279.513,-6.038,280.981,-7.392,280.581,-6.215,280.176,-6.062,279.342,-6.971,279.821,-6.068,385.72,-6.294,355.597,-5.79,354.935,-5.409,354.975,-6.225,354.662,-6.055,356.327,-6.848,355.696,-6.208,355.104,-5.637,354.382,-6.04,355.233,-6.18,659.333,-5.812,635.746,-5.585,634.156,-6.623,635.292,-6.429,634.364,-6.453,635.049,-5.877,635.454,-6.072,635.877,-6.19,633.277,-6.024,634.481,-7.028,385.51,-5.189,355.751,-6.051,354.351,-6.312,355.094,-6.688,354.389,-6.312,355.339,-5.992,354.925,-6.263,354.877,-6.059,353.084,-5.351,354.684,-5.878,5012.48
333.962,-6.833,279.447,-6.251,279.119,-5.25,280.039,-5.687,279.34,-5.92,280.788,-6.989,280.247,-6.375,280.081,-6.08,279.605,-6.431,279.736,-6.208,385.627,-6.316,355.364,-5.937,354.854,-5.601,355.151,-6.319,354.573,-5.809,356.159,-7.014,355.885,-6.28,354.84,-5.679,354.441,-6.112,355.134,-6.273,659.83,-5.782,635.439,-5.85,634.157,-6.638,635.568,-6.548,634.554,-6.439,635.076,-5.968,635.149,-5.756,635.621,-6.205,632.874,-6.191,634.554,-7.219,385.432,-5.708,355.712,-6.236,354.37,-6.427,355.124,-6.657,354.502,-6.73,355.744,-5.904,355.002,-6.149,354.968,-5.936,353.228,-5.244,354.944,-6.22,5054.72
333.713,-6.962,279.434,-6.065,278.864,-5.494,280.14,-5.666,279.425,-6.366,281.12,-7.354,280.432,-6.438,280.107,-6.158,279.704,-6.754,279.72,-6.299,385.762,-6.487,355.335,-5.839,355.27,-5.355,355.036,-5.92,354.409,-5.691,356.079,-7.032,355.474,-6.175,354.888,-5.624,354.506,-6.23,354.825,-6.046,659.896,-5.676,635.624,-5.769,633.997,-6.555,635.508,-6.442,634.753,-6.633,635.012,-6.178,635.26,-5.864,635.795,-6.089,632.987,-5.952,634.392,-7.247,385.385,-5.651,355.449,-6.327,354.6,-6.546,355.037,-6.634,354.738,-6.252,355.528,-6.007,355.433,-6.13,354.972,-5.788,353.226,-5.223,354.619,-6.706,5181.44
333.947,-7.065,279.401,-6.146,279.074,-5.325,280.04,-5.507,279.233,-6.058,280.544,-7.411,280.453,-6.367,280.334,-5.914,279.392,-6.795,279.829,-6.296,385.467,-6.442,355.398,-6.219,355.079,-5.358,354.991,-6.147,354.571,-5.653,356.084,-6.932,355.619,-6.108,355.045,-5.69,354.581,-6.098,355.092,-6.078,659.73,-5.922,635.626,-6.031,633.675,-6.778,635.64,-6.597,634.469,-6.4,634.97,-5.971,635.457,-5.995,635.977,-6.278,633.038,-6.055,634.406,-7.045,385.644,-5.408,355.828,-5.612,354.404,-6.834,355.321,-6.867,354.691,-6.661,355.472,-6.137,355.122,-6.277,354.886,-5.977,353.082,-5.152,354.908,-6.462,4956.16
333.945,-6.973,279.482,-6.174,278.97,-5.06,279.805,-5.478,279.482,-6.278,280.966,-7.397,280.377,-6.548,280.248,-5.985,279.466,-6.626,279.828,-6.095,385.618,-6.402,355.639,-6.054,354.942,-5.527,355.066,-6.125,354.829,-5.767,356.134,-6.959,355.815,-6.022,355.18,-5.696,354.381,-6.377,355.178,-6.092,659.929,-5.929,635.88,-5.711,633.946,-6.655,635.585,-6.505,634.643,-6.642,635.088,-6.085,635.235,-6.206,635.603,-6.126,632.91,-6.269,634.339,-7.057,385.346,-5.229,355.462,-6.031,354.375,-6.416,355.116,-6.563,354.801,-6.4,355.428,-5.839,355.11,-6.224,354.893,-5.804,353.43,-5.557,354.636,-6.37,5153.28
