x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
333.864,-7.167,279.675,-6.03,279.172,-5.115,279.897,-5.735,279.357,-6.146,280.946,-7.458,280.604,-6.582,280.263,-6.059,279.648,-7.041,279.96,-5.976,385.575,-6.402,355.587,-5.944,355.055,-5.588,355.114,-6.157,354.506,-5.842,356.109,-6.644,355.802,-6.223,355.251,-5.832,354.656,-6.172,355.117,-5.9,659.889,-5.804,635.582,-5.789,634.044,-6.721,635.417,-6.807,634.425,-6.536,635.311,-5.687,635.221,-6.281,635.826,-6.424,632.991,-6.204,634.733,-7.064,385.517,-5.71,355.704,-6.02,354.566,-6.668,355.18,-6.671,354.738,-6.573,355.482,-5.876,355.321,-5.976,355.073,-5.915,353.28,-5.449,354.607,-6.476,5251.84
334.03,-6.837,279.648,-6.27,278.911,-5.122,279.946,-5.719,279.186,-5.89,280.83,-7.339,280.321,-6.346,280.081,-6.063,279.671,-6.712,279.502,-6.131,385.459,-6.436,355.395,-5.829,354.842,-5.488,355.028,-6.123,354.552,-5.873,356.424,-6.668,355.727,-6.339,355.251,-5.636,354.55,-6.047,354.917,-6.199,659.723,-5.824,635.614,-5.826,633.922,-6.704,635.469,-6.697,634.484,-6.985,634.879,-6.182,635.131,-6.199,635.745,-6.375,632.832,-6.239,634.457,-7,385.493,-5.417,355.715,-6.204,354.226,-6.283,355.284,-6.276,354.617,-6.687,355.639,-6.027,355.176,-5.891,354.811,-5.914,353.279,-5.36,354.904,-6.323,5096.96
334.038,-7.018,279.288,-5.999,279.177,-5.316,280,-5.807,279.119,-6.058,280.919,-7.321,280.588,-6.57,280.288,-5.717,279.773,-6.901,279.693,-6.102,385.293,-6.292,355.455,-5.982,355.191,-5.648,354.701,-6.078,354.786,-6.076,356.202,-6.97,355.663,-5.977,354.789,-5.764,354.474,-6.282,355.195,-6.074,659.792,-5.699,635.8,-5.756,634.112,-6.792,635.472,-6.341,634.288,-6.614,635.066,-6.194,635.504,-6.151,635.89,-6.304,632.972,-6.185,634.625,-6.946,385.406,-5.662,355.603,-6.075,354.405,-6.633,355.277,-6.767,354.925,-6.548,355.446,-6.123,355.073,-5.944,355.012,-5.834,353.178,-5.556,354.694,-6.154,5089.92
333.846,-6.822,279.725,-5.832,279.156,-5.259,280.053,-5.631,279.691,-5.94,281.024,-7.171,280.519,-6.192,280.268,-5.89,279.495,-6.722,279.908,-6.322,385.555,-6.384,355.299,-6.177,355.157,-5.602,354.97,-6.283,354.69,-5.771,356.144,-7.063,355.547,-6.064,355.07,-5.774,354.605,-5.976,355.023,-5.947,659.658,-6.171,635.933,-5.619,634.161,-6.488,635.568,-6.472,634.499,-6.566,635.057,-5.943,635.445,-5.96,635.642,-6.364,632.92,-6.126,634.557,-7.206,385.68,-5.315,355.593,-5.975,354.155,-6.452,355.329,-6.595,354.631,-6.272,355.506,-5.573,355.129,-6.069,355.093,-5.925,353.162,-5.603,354.66,-6.424,5329.28
333.962,-6.817,279.495,-6.098,278.874,-5.153,279.865,-5.847,279.103,-6.019,280.883,-7.311,280.582,-6.158,280.305,-6.107,279.558,-7.052,279.794,-6.272,385.539,-6.464,355.328,-5.902,355.098,-5.43,355.01,-6.15,354.53,-5.854,356.343,-6.72,355.732,-6.217,354.91,-5.789,354.433,-6.098,355.341,-6.2,659.829,-5.84,635.726,-5.793,634.319,-6.599,635.37,-6.44,634.628,-6.863,635.018,-6.27,635.43,-6.165,635.924,-6.281,633.041,-6.179,634.551,-6.986,385.423,-5.846,355.587,-6.143,354.531,-6.678,355.014,-6.397,354.532,-6.399,355.511,-6.113,355.196,-6.255,354.958,-5.743,353.024,-5.244,354.787,-6.65,5343.36
333.884,-6.847,279.847,-6.3,279.056,-5.005,279.878,-5.44,279.43,-6.058,281.093,-7.401,280.491,-6.43,280.14,-6.038,279.45,-6.898,279.509,-6.442,385.652,-6.585,355.48,-5.98,355.006,-5.656,355.081,-5.998,354.837,-5.899,356.232,-6.68,355.63,-6.123,354.947,-5.751,354.586,-6.191,355,-6.047,659.749,-5.707,635.985,-5.741,633.941,-6.55,635.083,-6.623,634.447,-6.721,635.281,-6.174,635.228,-6.055,635.867,-6.281,632.97,-6.135,634.632,-7.211,385.517,-5.362,355.707,-6.239,354.679,-6.346,355.02,-6.378,354.936,-6.478,355.314,-6.306,355.124,-6.267,354.855,-5.824,353.308,-5.216,354.705,-5.972,5216.64
333.994,-7.087,279.665,-6.02,278.755,-5.324,279.837,-5.731,279.154,-6.051,280.923,-7.086,280.681,-6.283,280.3,-6.11,279.286,-6.688,279.793,-6.175,385.589,-6.39,355.425,-5.995,355.068,-5.292,355.269,-6.025,354.483,-6.081,356.356,-7,355.632,-5.998,355.169,-5.683,354.51,-6.284,355.136,-5.986,659.94,-6.097,635.601,-5.81,634.066,-6.94,635.66,-6.671,634.708,-6.708,635.104,-6.007,635.455,-6.112,635.968,-5.912,633.182,-6.364,634.486,-7.341,385.155,-5.745,355.678,-6.034,354.323,-6.557,355.212,-6.56,354.749,-6.634,355.695,-5.866,355.175,-6.053,355.308,-5.893,353.459,-5.54,354.812,-6.411,5280
333.841,-6.932,279.491,-6.202,278.947,-5.204,279.932,-5.514,279.467,-5.93,280.917,-7.496,280.631,-6.318,280.09,-6.272,279.689,-6.819,279.707,-6.217,385.728,-6.412,355.385,-6.057,354.906,-5.391,355.036,-6.135,354.604,-5.914,356.109,-6.84,355.796,-6.025,354.919,-5.861,354.481,-6.132,355.078,-5.945,659.865,-5.551,635.879,-5.555,633.956,-6.755,635.608,-6.322,634.642,-6.561,634.997,-5.652,635.269,-5.935,635.771,-6.339,633.081,-6.191,634.42,-7.045,385.475,-5.431,355.679,-5.873,354.489,-6.642,354.928,-6.37,354.594,-6.363,355.562,-6.142,355.023,-6.114,354.927,-5.788,353.148,-5.504,354.872,-6.192,5082.88
334.016,-6.918,279.718,-5.985,278.704,-5.254,279.834,-5.578,279.418,-6.083,281.027,-7.284,280.289,-6.283,280.352,-6.174,279.673,-6.64,279.955,-6.21,385.619,-6.515,355.558,-6.037,355.219,-5.834,354.657,-6.247,354.56,-5.968,356.33,-6.999,355.996,-6.255,355.039,-5.9,354.43,-6.242,355.257,-6.03,659.613,-5.893,635.515,-5.848,634.135,-6.569,635.635,-6.423,634.483,-6.441,634.924,-6.126,635.334,-6.196,636.031,-6.109,632.918,-6.198,634.326,-7.219,385.589,-5.627,355.784,-6.085,354.279,-6.454,355.271,-6.453,354.703,-6.386,355.693,-5.954,354.98,-5.963,354.846,-5.701,353.356,-5.238,354.674,-6.262,5111.04
333.931,-6.861,279.466,-6.206,278.838,-5.294,279.88,-5.848,279.431,-6.195,280.755,-7.548,280.519,-6.309,280.174,-5.918,279.695,-6.842,279.581,-5.976,385.724,-6.569,355.409,-5.869,354.928,-5.414,355.088,-6.267,354.637,-6.041,356.405,-6.922,355.591,-6.097,354.899,-5.901,354.449,-6.123,355.073,-6.353,659.683,-5.94,635.861,-5.605,633.96,-6.705,635.431,-6.374,634.532,-6.687,635.013,-5.902,635.258,-5.967,635.661,-6.302,632.798,-6.12,634.477,-7.272,385.548,-5.518,355.722,-5.95,354.268,-6.643,355.03,-6.69,354.675,-6.539,355.313,-6.06,355.168,-6.315,354.83,-5.957,353.327,-5.401,354.452,-6.076,5146.24
