x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
333.915,-6.714,279.576,-6.081,278.99,-5.019,279.744,-5.717,279.136,-6.217,280.962,-7.432,280.34,-6.504,280.497,-6.156,279.869,-6.686,279.795,-6.236,385.588,-6.403,355.357,-5.848,354.929,-5.337,355.082,-6.035,354.796,-5.829,356.511,-6.797,355.737,-5.926,355.018,-5.816,354.468,-6.441,355.19,-6.043,659.821,-5.775,635.681,-5.863,634.049,-6.583,635.56,-6.461,634.573,-6.712,635.201,-5.762,635.147,-6.253,635.98,-6.227,632.874,-5.992,634.186,-7.212,385.622,-5.414,355.603,-6.156,354.522,-6.375,354.876,-6.421,354.636,-6.556,355.472,-6.138,354.985,-6.287,354.849,-5.64,353.334,-5.369,354.844,-6.225,5005.44
333.851,-7.041,279.575,-5.982,278.862,-5.327,280.088,-5.776,279.243,-5.885,281.087,-7.063,280.454,-6.316,280.179,-5.925,279.806,-6.48,280.178,-6.107,385.542,-6.439,355.494,-6.234,354.928,-5.453,355.016,-6.199,354.473,-5.98,356.512,-6.841,355.646,-5.975,354.751,-5.946,354.475,-6.196,355.009,-6.162,660.056,-6.083,635.669,-5.465,634.266,-6.668,635.224,-6.536,634.621,-6.894,635.015,-6.297,635.561,-5.952,635.543,-5.898,633.12,-6.085,634.752,-7.052,385.191,-5.464,355.741,-6.228,354.382,-6.757,354.838,-6.546,354.739,-6.485,355.557,-6.211,355.504,-6.225,354.856,-5.846,353.27,-5.266,354.564,-6.157,5111.04
333.946,-6.971,279.289,-6.102,278.87,-5.182,279.618,-5.813,279.265,-6.223,280.964,-7.379,280.533,-6.257,280.084,-6.114,279.422,-6.802,279.7,-6.289,385.509,-6.334,355.354,-5.785,355.003,-5.593,354.903,-6.155,354.569,-5.854,356.245,-7.032,355.49,-6.028,354.971,-5.846,354.181,-6.293,355.149,-6.04,659.995,-5.92,635.689,-5.877,634.215,-6.521,635.391,-6.453,634.454,-6.905,635.155,-5.932,635.254,-6.218,636.056,-6.053,633.084,-5.975,634.638,-7.057,385.451,-5.456,355.737,-5.963,354.514,-6.699,355.473,-6.73,354.609,-6.266,355.42,-5.887,355.247,-6.297,354.919,-6.035,352.779,-5.443,354.406,-6.379,4913.92
333.859,-6.683,279.387,-6.058,278.816,-4.88,279.905,-5.861,279.218,-6.007,281.067,-7.402,280.47,-6.089,280.39,-6.101,279.527,-6.686,279.563,-6.394,385.493,-6.431,355.594,-5.991,354.889,-5.688,354.966,-6.071,354.459,-6.076,356.31,-7.106,355.584,-5.878,354.887,-5.782,354.625,-6.256,355.162,-6.253,659.827,-5.768,635.831,-5.774,633.973,-6.628,635.451,-6.494,634.338,-6.51,635.195,-6.176,635.502,-5.991,635.894,-6.234,632.882,-6.059,634.745,-7.009,385.188,-5.465,355.695,-5.948,354.3,-6.518,355.236,-6.737,354.602,-6.329,355.693,-5.761,355.261,-5.971,355.375,-5.746,353.237,-5.514,354.642,-6.354,5244.8
333.883,-7.144,279.561,-6.38,279.028,-5.165,279.755,-5.899,279.732,-5.999,281.073,-7.236,280.561,-6.175,280.248,-5.929,279.385,-6.682,279.61,-6.134,385.452,-6.415,355.632,-6.125,355.026,-5.361,354.808,-6.027,354.556,-5.818,356.189,-7.158,355.561,-6.154,355.146,-6.083,354.59,-5.962,355.107,-6.107,659.616,-5.931,635.855,-5.767,634.037,-6.667,635.563,-6.56,634.562,-6.635,634.93,-5.858,635.413,-5.854,635.839,-6.342,633.062,-6.276,634.266,-6.773,385.517,-5.346,355.823,-5.844,354.212,-6.492,355.291,-6.785,354.782,-6.641,355.67,-6.228,355.336,-5.96,355.104,-5.968,353.149,-5.294,354.935,-6.12,5125.12
333.927,-6.983,279.513,-6.348,278.973,-5.232,279.669,-5.543,279.259,-6.231,280.871,-7.281,280.306,-6.415,280.109,-6.057,279.58,-6.843,279.921,-6.264,385.442,-6.325,355.427,-6.078,354.954,-5.671,354.851,-5.937,354.556,-5.946,356.303,-6.701,355.879,-6.065,355.06,-6.011,354.481,-6.207,355.123,-6.061,659.865,-5.817,635.798,-5.809,633.987,-6.488,635.438,-6.214,634.492,-6.384,634.895,-6.106,635.212,-6.169,635.831,-6.428,633.186,-6.174,634.654,-7.104,385.482,-5.67,355.775,-5.945,354.243,-6.733,355.109,-6.805,354.415,-6.414,355.491,-6.014,355.028,-5.915,354.871,-5.723,353.176,-5.324,354.778,-6.315,5089.92
334.238,-7.076,279.683,-5.949,278.924,-5.023,279.605,-5.675,279.218,-6.091,280.966,-7.399,280.563,-6.257,280.285,-5.835,279.606,-6.875,279.785,-6.067,385.634,-6.57,355.636,-5.905,355.137,-5.635,355.229,-6.012,354.711,-6.057,356.388,-6.873,355.71,-6.062,354.888,-5.665,354.586,-6.299,355.091,-6.227,659.73,-6.118,635.573,-5.722,633.998,-6.747,635.423,-6.432,634.598,-6.538,634.958,-6.08,635.556,-6.123,635.748,-6.258,632.642,-6.275,634.516,-7.077,385.613,-5.764,355.807,-6.039,354.505,-6.434,355.141,-6.651,354.807,-6.538,355.392,-5.954,355.174,-5.902,354.898,-5.52,352.937,-5.335,354.988,-6.369,5075.84
333.747,-7.058,279.685,-5.944,278.856,-5.294,279.888,-5.715,279.495,-6.023,280.949,-7.263,280.492,-6.066,279.998,-6.041,279.353,-6.57,279.999,-6.472,385.609,-6.31,355.319,-6.063,355.17,-5.466,355.011,-5.94,354.584,-5.833,356.189,-6.82,355.78,-6.034,354.882,-5.758,354.437,-6.021,355.017,-6.075,659.727,-5.891,635.425,-5.751,634.231,-6.826,635.395,-6.347,634.755,-6.487,635.409,-5.844,635.328,-5.905,635.679,-6.492,632.987,-6.272,634.472,-7.045,385.663,-5.433,355.665,-6.047,354.36,-6.629,355.327,-6.409,354.595,-6.452,355.468,-6.021,355.333,-6.132,355.029,-5.901,353.268,-5.009,354.889,-6.422,5012.48
333.844,-6.826,279.63,-6.19,278.91,-5.163,279.587,-5.624,279.662,-6.099,280.949,-7.29,280.435,-6.135,280.134,-5.96,279.378,-6.818,279.581,-5.869,385.617,-6.804,355.549,-6.082,355.271,-5.594,354.785,-6.463,354.577,-5.729,356.306,-6.941,355.502,-5.92,354.941,-5.93,354.227,-6.16,354.965,-6.163,659.72,-5.85,635.608,-5.708,633.892,-6.56,635.164,-6.85,634.36,-6.575,634.985,-5.923,635.327,-5.918,635.955,-6.237,632.747,-6.244,634.491,-7.245,385.505,-5.365,355.758,-6.286,354.232,-6.452,355.12,-6.846,354.603,-6.303,355.313,-5.75,355.126,-6.123,355.173,-5.902,353.204,-5.419,354.495,-6.521,5054.72
