x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,y
333.771,-6.655,279.425,-6.138,279.211,-5.096,279.768,-5.684,279.496,-6.202,280.845,-7.23,280.202,-6.4,280.266,-5.967,279.577,-6.605,279.671,-6.103,385.731,-6.538,355.34,-6.028,354.865,-5.384,355.08,-6.196,354.51,-5.78,356.158,-7.046,355.788,-6.024,354.977,-5.762,354.45,-5.972,355.279,-6.1,659.946,-5.856,635.863,-5.591,634.077,-6.756,635.189,-6.403,634.486,-6.535,635.26,-5.844,635.659,-5.937,635.92,-6.428,633.035,-6.199,634.82,-7.031,385.626,-5.533,355.797,-6.005,354.464,-6.536,355.153,-6.744,354.644,-6.583,355.633,-5.889,354.975,-6.173,354.995,-5.728,353.384,-5.404,354.769,-6.294,5068.8
333.726,-7.02,279.547,-5.851,279.127,-4.766,280.07,-5.868,279.292,-5.913,280.941,-7.334,280.378,-6.312,280.134,-5.949,279.612,-6.535,279.735,-6.165,385.713,-6.461,355.369,-6.195,355.061,-5.465,354.916,-5.984,354.589,-5.951,356.231,-6.904,355.6,-6.065,355.025,-5.667,354.253,-6.287,355.175,-6.097,659.794,-5.915,635.712,-5.764,634.193,-6.692,635.497,-6.373,634.526,-6.606,635.087,-5.804,635.42,-6.028,635.776,-6.171,633.139,-6.098,634.266,-7.223,385.475,-5.485,355.594,-5.995,354.204,-6.795,354.978,-6.767,354.571,-6.439,355.381,-6.041,355.574,-6.212,355.033,-5.697,353.687,-5.394,354.854,-6.274,5244.8
333.716,-6.872,279.731,-5.824,279.279,-4.917,279.638,-5.679,279.415,-6.108,280.977,-7.448,280.226,-6.366,280.208,-6.195,279.536,-6.377,279.761,-6.087,385.613,-6.52,355.307,-6.013,354.887,-5.472,354.834,-6.212,354.694,-5.837,356.454,-7.245,355.53,-6.073,355.08,-5.933,354.52,-6.093,354.895,-6.146,659.596,-6.167,635.728,-5.689,633.899,-6.674,635.606,-6.307,634.48,-6.561,635.222,-5.823,635.112,-6.069,635.71,-6.005,632.882,-5.951,634.328,-7.188,385.471,-5.292,355.48,-6.199,354.394,-6.634,355.129,-6.606,354.614,-6.205,355.319,-6.043,355.356,-6.17,354.969,-5.813,353.28,-5.417,354.724,-6.342,5265.92
334.055,-7.045,279.756,-6.181,279.171,-5.064,279.861,-5.685,279.626,-5.877,280.875,-7.491,280.437,-6.394,280.397,-6.104,279.457,-6.722,279.849,-6.147,385.708,-6.422,355.835,-5.994,354.907,-5.446,355.138,-6.117,354.314,-5.992,356.171,-6.948,355.761,-5.894,354.875,-5.695,354.437,-6.099,355.262,-5.943,659.769,-6.134,635.817,-5.787,634.004,-6.922,635.407,-6.405,634.573,-6.447,635.305,-6.186,635.363,-5.946,635.708,-6.313,632.929,-6.477,634.394,-7.117,385.644,-5.647,355.726,-5.991,354.313,-6.562,355.514,-6.583,354.728,-6.41,355.509,-6.211,355.3,-5.906,355.103,-5.816,353.136,-5.175,354.79,-6.227,5104
333.777,-7.201,279.801,-6.201,278.891,-5.226,279.892,-5.803,279.192,-6.166,280.678,-7.268,280.61,-6.159,280.301,-6.109,279.258,-6.929,279.794,-6.253,385.551,-6.661,355.573,-5.88,355.085,-5.478,354.974,-6.108,354.35,-5.939,356.321,-6.868,355.703,-6.154,354.704,-5.776,354.384,-5.966,355.393,-6.029,659.737,-5.84,635.641,-5.694,634.084,-6.841,635.676,-6.546,634.682,-6.593,635.289,-6.216,635.371,-6.112,635.819,-6.035,633.06,-6.15,634.398,-7.352,385.445,-5.526,355.656,-6.019,354.487,-6.434,355.232,-6.525,354.832,-6.455,355.416,-6.238,355.263,-5.971,355.179,-5.649,353.272,-5.297,354.73,-6.056,5441.92
334.092,-7.306,279.401,-6.109,279.217,-5.145,279.994,-5.639,279.503,-6.071,280.617,-7.362,280.48,-6.484,280.279,-6.267,279.365,-6.662,279.711,-6.13,385.606,-6.575,355.518,-6.005,354.931,-5.824,355.018,-5.879,354.755,-5.813,356.037,-6.884,355.395,-6.26,355.079,-5.672,354.721,-6.383,355.115,-6.122,659.694,-6.196,635.824,-5.897,633.933,-6.608,635.428,-6.457,634.603,-6.682,635.037,-5.957,635.139,-6.273,635.84,-6.459,633.164,-6.29,634.193,-7.364,385.485,-5.688,355.726,-6.089,354.2,-6.409,355.282,-6.693,354.791,-6.503,355.272,-6.029,355.146,-6.19,355.132,-6.111,353.281,-5.542,354.668,-6.111,5230.72
333.573,-6.937,279.631,-6.093,279.164,-5.371,279.732,-5.855,279.324,-6.021,281.01,-7.432,280.496,-6.203,280.293,-6.019,279.604,-6.765,279.879,-6.146,385.644,-6.447,355.564,-5.715,355.146,-5.666,355.171,-6.042,354.581,-5.893,356.202,-6.814,355.643,-6.311,355.167,-5.823,354.523,-6.25,355.366,-6.348,659.918,-5.779,635.932,-5.742,634.218,-6.712,635.344,-6.637,634.298,-6.469,635.09,-6.072,635.381,-5.832,635.737,-6.203,633.171,-5.839,634.572,-7.139,385.42,-5.501,355.717,-6.099,354.259,-6.16,355.012,-6.499,354.583,-6.537,355.511,-6.051,355.036,-6.475,355.002,-5.887,353.313,-5.004,354.766,-6.372,5280
334.072,-7.083,279.751,-6.238,278.994,-5.437,279.697,-5.653,279.306,-6.031,280.91,-7.447,280.51,-6.397,280.124,-6.063,279.819,-6.659,279.513,-6.259,385.761,-6.561,355.567,-5.888,355.042,-5.472,355.173,-6.125,354.325,-5.933,356.289,-6.937,355.772,-6.179,355.159,-5.897,354.73,-5.944,354.949,-6.091,659.839,-5.932,636.03,-5.743,633.952,-7.143,635.59,-6.538,634.268,-6.699,635.114,-6.048,635.472,-6.183,635.921,-6.142,633.012,-6.311,634.497,-7.068,385.271,-5.603,355.736,-5.957,354.485,-6.506,355.287,-6.771,354.437,-6.466,355.534,-6.166,355.429,-5.939,355.294,-5.963,353.202,-5.308,354.854,-6.215,5272.96
333.841,-6.688,279.61,-5.836,278.905,-5.042,279.722,-5.527,279.359,-5.996,280.852,-7.019,280.4,-6.519,280.231,-5.976,279.378,-6.711,279.957,-6.294,385.77,-6.675,355.578,-6.004,355.292,-5.575,355.037,-6.019,354.66,-5.938,356.218,-6.788,355.558,-6.149,354.904,-5.828,354.399,-6.132,355.106,-5.883,659.849,-5.715,635.897,-5.835,634.224,-6.7,635.566,-6.507,634.445,-6.751,634.902,-6.192,635.653,-6.055,635.918,-6.101,632.975,-6.14,634.565,-7.445,385.496,-5.372,355.578,-6.169,354.333,-6.448,354.834,-6.256,354.675,-6.447,355.237,-6.014,355.117,-6.196,355.06,-5.86,352.961,-5.273,354.394,-6.101,5125.12
